source,league,season_start_year,match_date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals
flashscore_fhg,P1,2025,2026-04-12,benfica,nacional,2,0,1,0
flashscore_fhg,P1,2025,2026-04-12,braga,arouca,1,0,1,0
flashscore_fhg,P1,2025,2026-04-12,estoril,fc porto,1,3,2,3
flashscore_fhg,RO1,2025,2026-04-12,cfr cluj,dinamo bucuresti,1,1,0,1
flashscore_fhg,RO1,2025,2026-04-12,unirea slobozia,petrolul,1,2,2,2
flashscore_fhg,SP1,2025,2026-04-12,ath bilbao,villarreal,1,2,2,2
flashscore_fhg,SP1,2025,2026-04-12,celta vigo,oviedo,0,3,2,3
flashscore_fhg,SP1,2025,2026-04-12,mallorca,rayo vallecano,3,0,1,0
flashscore_fhg,SP1,2025,2026-04-12,osasuna,betis,1,1,0,1
flashscore_fhg,E0,2025,2026-04-13,manchester utd,leeds,1,2,2,2
flashscore_fhg,I1,2025,2026-04-13,fiorentina,lazio,1,0,1,0
flashscore_fhg,P1,2025,2026-04-13,tondela,gil vicente,2,2,0,2
flashscore_fhg,RO1,2025,2026-04-13,fc rapid bucuresti,fc arges,0,0,0,0
flashscore_fhg,RO1,2025,2026-04-13,metaloglobus bucharest,csikszereda m. ciuc,0,1,2,1
flashscore_fhg,RO1,2025,2026-04-13,u. cluj,univ. craiova,4,0,1,0
flashscore_fhg,SP1,2025,2026-04-13,levante,getafe,1,0,1,0
flashscore_fhg,E1,2025,2026-04-14,portsmouth,ipswich,2,0,1,0
flashscore_fhg,E1,2025,2026-04-14,southampton,blackburn,3,0,1,0
flashscore_fhg,SA1,2025,2026-04-14,al qadsiah,al shabab,2,2,0,2
flashscore_fhg,SA1,2025,2026-04-15,al nassr,al ettifaq,1,0,1,0
flashscore_fhg,D1,2025,2026-04-17,st. pauli,fc koln,1,1,0,1
flashscore_fhg,E1,2025,2026-04-17,blackburn,coventry,1,1,0,1
flashscore_fhg,F1,2025,2026-04-17,lens,toulouse,3,2,1,2
flashscore_fhg,I1,2025,2026-04-17,inter,cagliari,3,0,1,0
flashscore_fhg,I1,2025,2026-04-17,sassuolo,como,2,1,1,1
flashscore_fhg,P1,2025,2026-04-17,rio ave,afs,2,2,0,2
flashscore_fhg,RO1,2025,2026-04-17,fc arges,cfr cluj,0,1,2,1
flashscore_fhg,RO1,2025,2026-04-17,otelul,uta arad,1,0,1,0
flashscore_fhg,D1,2025,2026-04-18,bayer leverkusen,augsburg,1,2,2,2
flashscore_fhg,D1,2025,2026-04-18,eintracht frankfurt,rb leipzig,1,3,2,3
flashscore_fhg,D1,2025,2026-04-18,hoffenheim,dortmund,2,1,1,1
flashscore_fhg,D1,2025,2026-04-18,union berlin,wolfsburg,1,2,2,2
flashscore_fhg,D1,2025,2026-04-18,werder bremen,hamburger sv,3,1,1,1
flashscore_fhg,E0,2025,2026-04-18,brentford,fulham,0,0,0,0
flashscore_fhg,E0,2025,2026-04-18,chelsea,manchester utd,0,1,2,1
flashscore_fhg,E0,2025,2026-04-18,leeds,wolves,3,0,1,0
flashscore_fhg,E0,2025,2026-04-18,newcastle,bournemouth,1,2,2,2
flashscore_fhg,E0,2025,2026-04-18,tottenham,brighton,2,2,0,2
flashscore_fhg,E1,2025,2026-04-18,bristol city,norwich,2,4,2,4
flashscore_fhg,E1,2025,2026-04-18,derby,oxford utd,1,0,1,0
flashscore_fhg,E1,2025,2026-04-18,hull,birmingham,1,1,0,1
flashscore_fhg,E1,2025,2026-04-18,millwall,qpr,2,0,1,0
flashscore_fhg,E1,2025,2026-04-18,portsmouth,leicester,1,0,1,0
flashscore_fhg,E1,2025,2026-04-18,preston,west brom,0,2,2,2
flashscore_fhg,E1,2025,2026-04-18,sheffield wed,charlton,1,1,0,1
flashscore_fhg,E1,2025,2026-04-18,swansea,southampton,1,2,2,2
flashscore_fhg,E1,2025,2026-04-18,watford,sheffield utd,0,2,2,2
flashscore_fhg,E1,2025,2026-04-18,wrexham,stoke,2,0,1,0
flashscore_fhg,F1,2025,2026-04-18,angers,le havre,1,1,0,1
flashscore_fhg,F1,2025,2026-04-18,lille,nice,0,0,0,0
flashscore_fhg,F1,2025,2026-04-18,lorient,marseille,2,0,1,0
flashscore_fhg,I1,2025,2026-04-18,as roma,atalanta,1,1,0,1
flashscore_fhg,I1,2025,2026-04-18,napoli,lazio,0,2,2,2
flashscore_fhg,I1,2025,2026-04-18,udinese,parma,0,1,2,1
flashscore_fhg,P1,2025,2026-04-18,casa pia,santa clara,0,0,0,0
flashscore_fhg,P1,2025,2026-04-18,gil vicente,vitoria guimaraes,0,1,2,1
flashscore_fhg,P1,2025,2026-04-18,nacional,alverca,1,0,1,0
flashscore_fhg,RO1,2025,2026-04-18,csikszereda m. ciuc,unirea slobozia,3,2,1,2
flashscore_fhg,RO1,2025,2026-04-18,dinamo bucuresti,u. cluj,2,1,1,1
flashscore_fhg,D1,2025,2026-04-19,b. monchengladbach,mainz,1,1,0,1
flashscore_fhg,D1,2025,2026-04-19,bayern munich,stuttgart,4,2,1,2
flashscore_fhg,D1,2025,2026-04-19,freiburg,heidenheim,2,1,1,1
flashscore_fhg,E0,2025,2026-04-19,aston villa,sunderland,4,3,1,3
flashscore_fhg,E0,2025,2026-04-19,everton,liverpool,1,2,2,2
flashscore_fhg,E0,2025,2026-04-19,manchester city,arsenal,2,1,1,1
flashscore_fhg,E0,2025,2026-04-19,nottingham,burnley,4,1,1,1
flashscore_fhg,E1,2025,2026-04-19,ipswich,middlesbrough,2,2,0,2
flashscore_fhg,F1,2025,2026-04-19,metz,paris fc,1,3,2,3
flashscore_fhg,F1,2025,2026-04-19,monaco,auxerre,2,2,0,2
flashscore_fhg,F1,2025,2026-04-19,nantes,brest,1,1,0,1
flashscore_fhg,F1,2025,2026-04-19,psg,lyon,1,2,2,2
flashscore_fhg,F1,2025,2026-04-19,strasbourg,rennes,0,3,2,3
flashscore_fhg,I1,2025,2026-04-19,cremonese,torino,0,0,0,0
flashscore_fhg,I1,2025,2026-04-19,juventus,bologna,2,0,1,0
flashscore_fhg,I1,2025,2026-04-19,pisa,genoa,1,2,2,2
flashscore_fhg,I1,2025,2026-04-19,verona,ac milan,0,1,2,1
flashscore_fhg,P1,2025,2026-04-19,arouca,estrela,1,0,1,0
flashscore_fhg,P1,2025,2026-04-19,braga,famalicao,2,2,0,2
flashscore_fhg,P1,2025,2026-04-19,fc porto,tondela,2,0,1,0
flashscore_fhg,P1,2025,2026-04-19,sporting cp,benfica,1,2,2,2
flashscore_fhg,RO1,2025,2026-04-19,petrolul,fc hermannstadt,1,1,0,1
flashscore_fhg,RO1,2025,2026-04-19,univ. craiova,fc rapid bucuresti,1,0,1,0
