league,team,h_for,h_against,a_for,a_against,n_home,n_away
p1,braga,2.267075463504568,1.5606156283589,3.355064867043976,1.940496373565687,17,17
p1,casa pia,1.2246395636869951,2.410908653281296,1.6693149712779065,2.548186658076523,16,18
p1,estoril,2.3204399574220704,2.252137771356975,1.4480884661363607,2.2472160600053903,18,16
p1,estrela,2.6971516762280268,2.2907929530699533,1.9637212552412582,2.84788643439188,17,18
p1,famalicao,3.077077862308937,1.8136406004413035,1.9455485560348504,2.4271952635321132,17,17
p1,fc porto,2.9204383533391947,1.439258327161593,3.141635354100976,1.2333335274896198,17,17
p1,gil vicente,3.17318727722189,1.8758412311432229,2.158354916289494,2.447875254947163,17,18
p1,moreirense,1.3816336992143565,3.120748630283555,2.024968355165738,2.8929499681498707,16,17
p1,nacional,2.5385354853992905,2.283151146749469,2.6383086576462587,2.9839075555470878,18,17
p1,rio ave,2.492646465473629,2.6144750835724646,1.7905803003831926,2.8349729101630925,17,17
p1,santa clara,1.7958028155749324,1.6682232181230294,2.0514962708133955,1.4763290486385718,17,17
p1,sc farense,1.9653565103356294,2.517321744832185,1.0,2.4814420864129487,2,2
p1,sporting cp,3.5424822933593836,1.587270634806614,3.1658921243996563,2.2920213842666186,16,17
p1,tondela,1.5281069913723357,2.75249854732681,1.5624021229424885,2.5034065648840262,15,14
p1,vitoria guimaraes,2.1789801951597862,2.222177667408878,1.757079175730101,2.643405965892171,18,17
p1,vizela,2.0,1.0,3.0,3.0,1,1
ro1,cfr cluj,3.2072962277612156,1.9957279035249753,2.0260529655219863,2.361392304978938,19,22
ro1,csikszereda m. ciuc,2.3235951414055798,2.7420161255266486,2.1878458298203407,2.426864440940974,17,18
ro1,dinamo bucuresti,3.083558938135902,2.0628113351014026,2.963830773085326,1.6506196000725102,21,20
ro1,farul constanta,2.2069060754670873,2.5067087735677913,1.6435336121280022,2.3532538783872665,20,19
ro1,fc arges,1.3041219539175903,1.4504811278278096,1.6098135766086612,1.6755107489175942,18,17
ro1,fc botosani,2.7648953249505035,1.3116932301448794,2.039780157284754,3.036586839480877,19,20
ro1,fc hermannstadt,2.2368451491366868,2.271895550899286,1.5703271388508087,2.576874404750874,19,21
ro1,fc rapid bucuresti,2.5630578526595573,2.478306161896908,2.1147403602985606,2.393273994697273,21,20
ro1,fc voluntari,1.0,3.0,0.0,0.0,1,1
ro1,fcsb,2.963078042640967,1.946552097549604,3.1156726432676662,1.7051012535479857,21,19
ro1,gloria buzau,0.9703024274345113,5.0,0.6252749295098029,1.6061374450848747,2,3
ro1,metaloglobus bucharest,1.5575797143031689,1.89950981553499,1.3151548001926638,3.596094553743679,18,18
ro1,otelul,2.1035362423538393,2.467255051700823,1.761235155209399,1.587183727699665,20,19
ro1,petrolul,2.034474738646513,2.182595868037232,1.9020368219979409,2.382339416301826,20,20
ro1,poli iasi,2.2763006782324844,2.406919846415248,3.915154700179928,2.0092240933580188,4,3
ro1,sepsi sf. gheorghe,1.5519652344965555,0.9653565103356294,1.5197938552019579,1.5593815656058734,2,2
ro1,u. cluj,1.7922417927758725,2.547038079946366,2.553544535249455,2.0932329187967498,20,21
ro1,unirea slobozia,1.418691508555433,2.5957198112904916,1.6540592183521832,3.2561610823826452,20,21
ro1,univ. craiova,2.7624394976032116,0.9184079335524586,3.0379927798159523,1.9317300382565825,21,20
ro1,uta arad,2.995157465241773,2.290125388497782,2.2736401712948187,2.270065299485411,20,19
rs1,crvena zvezda,4.767197914491043,1.42500141278232,4.262490062146393,1.7677081404715476,19,18
