source,league,season,match_date,home_team,away_team,home_corners,away_corners
football-data.co.uk,E0,2324,2023-10-28,arsenal,sheffield united,6,1
football-data.co.uk,E0,2324,2023-10-28,bournemouth,burnley,10,5
football-data.co.uk,E0,2324,2023-10-28,chelsea,brentford,10,1
football-data.co.uk,E0,2324,2023-10-28,wolves,newcastle,8,7
football-data.co.uk,E1,2324,2023-10-28,blackburn,swansea,6,5
football-data.co.uk,E1,2324,2023-10-28,cardiff,bristol city,4,3
football-data.co.uk,E1,2324,2023-10-28,hull,preston,7,2
football-data.co.uk,E1,2324,2023-10-28,ipswich,plymouth,11,3
football-data.co.uk,E1,2324,2023-10-28,leeds,huddersfield,4,2
football-data.co.uk,E1,2324,2023-10-28,middlesbrough,stoke,8,4
football-data.co.uk,E1,2324,2023-10-28,qpr,leicester,1,8
football-data.co.uk,E1,2324,2023-10-28,southampton,birmingham,4,4
football-data.co.uk,E1,2324,2023-10-28,sunderland,norwich,7,1
football-data.co.uk,E1,2324,2023-10-28,watford,millwall,7,2
football-data.co.uk,F1,2324,2023-10-28,lens,nantes,4,1
football-data.co.uk,F1,2324,2023-10-28,reims,lorient,4,4
football-data.co.uk,I1,2324,2023-10-28,juventus,verona,5,1
football-data.co.uk,I1,2324,2023-10-28,lecce,torino,3,0
football-data.co.uk,I1,2324,2023-10-28,sassuolo,bologna,6,2
football-data.co.uk,N1,2324,2023-10-28,almere city,go ahead eagles,6,5
football-data.co.uk,N1,2324,2023-10-28,for sittard,utrecht,5,5
football-data.co.uk,N1,2324,2023-10-28,heerenveen,heracles,10,4
football-data.co.uk,N1,2324,2023-10-28,sparta rotterdam,waalwijk,8,4
football-data.co.uk,P1,2324,2023-10-28,benfica,casa pia,10,2
football-data.co.uk,P1,2324,2023-10-28,gil vicente,sp braga,4,9
football-data.co.uk,P1,2324,2023-10-28,guimaraes,chaves,4,3
football-data.co.uk,P1,2324,2023-10-28,portimonense,estoril,6,4
football-data.co.uk,SP1,2324,2023-10-28,almeria,las palmas,3,2
football-data.co.uk,SP1,2324,2023-10-28,barcelona,real madrid,6,3
football-data.co.uk,SP1,2324,2023-10-28,cadiz,sevilla,2,4
football-data.co.uk,SP1,2324,2023-10-28,mallorca,getafe,8,3
football-data.co.uk,D1,2324,2023-10-29,ein frankfurt,dortmund,0,4
football-data.co.uk,D1,2324,2023-10-29,leverkusen,freiburg,11,4
football-data.co.uk,E0,2324,2023-10-29,aston villa,luton,6,4
football-data.co.uk,E0,2324,2023-10-29,brighton,fulham,7,3
football-data.co.uk,E0,2324,2023-10-29,liverpool,nott'm forest,8,3
football-data.co.uk,E0,2324,2023-10-29,man united,man city,7,12
football-data.co.uk,E0,2324,2023-10-29,west ham,everton,4,3
football-data.co.uk,E1,2324,2023-10-29,sheffield weds,rotherham,4,3
football-data.co.uk,F1,2324,2023-10-29,brest,paris sg,9,5
football-data.co.uk,F1,2324,2023-10-29,lille,monaco,2,8
football-data.co.uk,F1,2324,2023-10-29,metz,le havre,5,6
football-data.co.uk,F1,2324,2023-10-29,montpellier,toulouse,3,4
football-data.co.uk,F1,2324,2023-10-29,rennes,strasbourg,7,5
football-data.co.uk,I1,2324,2023-10-29,cagliari,frosinone,5,7
football-data.co.uk,I1,2324,2023-10-29,inter,roma,8,0
football-data.co.uk,I1,2324,2023-10-29,monza,udinese,10,3
football-data.co.uk,I1,2324,2023-10-29,napoli,milan,6,4
football-data.co.uk,N1,2324,2023-10-29,psv eindhoven,ajax,5,5
football-data.co.uk,N1,2324,2023-10-29,twente,feyenoord,2,5
football-data.co.uk,N1,2324,2023-10-29,volendam,excelsior,8,6
football-data.co.uk,P1,2324,2023-10-29,estrela,famalicao,3,2
football-data.co.uk,P1,2324,2023-10-29,rio ave,farense,5,6
football-data.co.uk,P1,2324,2023-10-29,vizela,porto,4,4
football-data.co.uk,SP1,2324,2023-10-29,ath bilbao,valencia,10,4
football-data.co.uk,SP1,2324,2023-10-29,ath madrid,alaves,4,4
football-data.co.uk,SP1,2324,2023-10-29,betis,osasuna,6,3
football-data.co.uk,SP1,2324,2023-10-29,vallecano,sociedad,4,5
football-data.co.uk,E1,2324,2023-10-30,coventry,west brom,5,5
football-data.co.uk,I1,2324,2023-10-30,empoli,atalanta,3,6
football-data.co.uk,I1,2324,2023-10-30,lazio,fiorentina,0,4
football-data.co.uk,P1,2324,2023-10-30,boavista,sp lisbon,4,8
football-data.co.uk,SP1,2324,2023-10-30,granada,villarreal,4,1
football-data.co.uk,N1,2324,2023-11-02,ajax,volendam,9,4
football-data.co.uk,D1,2324,2023-11-03,darmstadt,bochum,11,2
football-data.co.uk,E1,2324,2023-11-03,leicester,leeds,7,6
football-data.co.uk,F1,2324,2023-11-03,paris sg,montpellier,9,2
football-data.co.uk,I1,2324,2023-11-03,bologna,lazio,2,6
football-data.co.uk,P1,2324,2023-11-03,porto,estoril,9,6
football-data.co.uk,SP1,2324,2023-11-03,las palmas,ath madrid,3,4
football-data.co.uk,D1,2324,2023-11-04,dortmund,bayern munich,3,2
football-data.co.uk,D1,2324,2023-11-04,fc koln,augsburg,10,2
football-data.co.uk,D1,2324,2023-11-04,freiburg,m'gladbach,8,2
football-data.co.uk,D1,2324,2023-11-04,hoffenheim,leverkusen,4,3
football-data.co.uk,D1,2324,2023-11-04,mainz,rb leipzig,2,7
football-data.co.uk,D1,2324,2023-11-04,union berlin,ein frankfurt,9,1
football-data.co.uk,E0,2324,2023-11-04,brentford,west ham,4,3
football-data.co.uk,E0,2324,2023-11-04,burnley,crystal palace,12,1
football-data.co.uk,E0,2324,2023-11-04,everton,brighton,3,3
football-data.co.uk,E0,2324,2023-11-04,fulham,man united,9,4
football-data.co.uk,E0,2324,2023-11-04,man city,bournemouth,12,1
football-data.co.uk,E0,2324,2023-11-04,newcastle,arsenal,0,11
football-data.co.uk,E0,2324,2023-11-04,sheffield united,wolves,4,4
football-data.co.uk,E1,2324,2023-11-04,birmingham,ipswich,7,8
football-data.co.uk,E1,2324,2023-11-04,bristol city,sheffield weds,8,7
football-data.co.uk,E1,2324,2023-11-04,huddersfield,watford,1,3
football-data.co.uk,E1,2324,2023-11-04,millwall,southampton,5,12
football-data.co.uk,E1,2324,2023-11-04,plymouth,middlesbrough,8,6
football-data.co.uk,E1,2324,2023-11-04,preston,coventry,6,8
football-data.co.uk,E1,2324,2023-11-04,rotherham,qpr,6,6
football-data.co.uk,E1,2324,2023-11-04,stoke,cardiff,1,7
football-data.co.uk,E1,2324,2023-11-04,swansea,sunderland,2,8
football-data.co.uk,E1,2324,2023-11-04,west brom,hull,1,2
football-data.co.uk,F1,2324,2023-11-04,lorient,lens,1,5
football-data.co.uk,F1,2324,2023-11-04,marseille,lille,2,8
football-data.co.uk,I1,2324,2023-11-04,atalanta,inter,6,1
football-data.co.uk,I1,2324,2023-11-04,milan,udinese,11,5
football-data.co.uk,I1,2324,2023-11-04,salernitana,napoli,8,9
football-data.co.uk,N1,2324,2023-11-04,excelsior,az alkmaar,3,7
football-data.co.uk,N1,2324,2023-11-04,go ahead eagles,vitesse,4,6
football-data.co.uk,N1,2324,2023-11-04,heracles,psv eindhoven,1,7
football-data.co.uk,N1,2324,2023-11-04,waalwijk,feyenoord,2,10
football-data.co.uk,P1,2324,2023-11-04,chaves,benfica,3,8
football-data.co.uk,P1,2324,2023-11-04,famalicao,gil vicente,7,2
football-data.co.uk,P1,2324,2023-11-04,sp braga,portimonense,5,5
football-data.co.uk,SP1,2324,2023-11-04,betis,mallorca,6,1
football-data.co.uk,SP1,2324,2023-11-04,celta,sevilla,4,6
football-data.co.uk,SP1,2324,2023-11-04,osasuna,girona,2,7
football-data.co.uk,SP1,2324,2023-11-04,sociedad,barcelona,8,3
football-data.co.uk,D1,2324,2023-11-05,heidenheim,stuttgart,9,6
football-data.co.uk,D1,2324,2023-11-05,wolfsburg,werder bremen,5,2
football-data.co.uk,E0,2324,2023-11-05,luton,liverpool,4,7
football-data.co.uk,E0,2324,2023-11-05,nott'm forest,aston villa,0,10
football-data.co.uk,E1,2324,2023-11-05,norwich,blackburn,8,2
football-data.co.uk,F1,2324,2023-11-05,lyon,metz,4,9
football-data.co.uk,F1,2324,2023-11-05,monaco,brest,6,4
football-data.co.uk,F1,2324,2023-11-05,nantes,reims,10,6
football-data.co.uk,F1,2324,2023-11-05,nice,rennes,2,1
football-data.co.uk,F1,2324,2023-11-05,strasbourg,clermont,4,6
football-data.co.uk,F1,2324,2023-11-05,toulouse,le havre,4,6
football-data.co.uk,I1,2324,2023-11-05,cagliari,genoa,1,1
football-data.co.uk,I1,2324,2023-11-05,fiorentina,juventus,9,2
football-data.co.uk,I1,2324,2023-11-05,roma,lecce,5,2
football-data.co.uk,I1,2324,2023-11-05,verona,monza,2,6
football-data.co.uk,N1,2324,2023-11-05,ajax,heerenveen,5,8
football-data.co.uk,N1,2324,2023-11-05,nijmegen,volendam,8,4
football-data.co.uk,N1,2324,2023-11-05,sparta rotterdam,almere city,10,3
football-data.co.uk,N1,2324,2023-11-05,utrecht,twente,5,2
football-data.co.uk,N1,2324,2023-11-05,zwolle,for sittard,2,2
football-data.co.uk,P1,2324,2023-11-05,casa pia,vizela,6,6
football-data.co.uk,P1,2324,2023-11-05,moreirense,guimaraes,4,12
football-data.co.uk,P1,2324,2023-11-05,rio ave,boavista,3,3
football-data.co.uk,P1,2324,2023-11-05,sp lisbon,estrela,6,1
football-data.co.uk,SP1,2324,2023-11-05,alaves,almeria,12,6
football-data.co.uk,SP1,2324,2023-11-05,real madrid,vallecano,11,1
football-data.co.uk,SP1,2324,2023-11-05,valencia,granada,0,4
football-data.co.uk,SP1,2324,2023-11-05,villarreal,ath bilbao,9,3
football-data.co.uk,E0,2324,2023-11-06,tottenham,chelsea,1,6
football-data.co.uk,I1,2324,2023-11-06,frosinone,empoli,9,2
football-data.co.uk,I1,2324,2023-11-06,torino,sassuolo,9,2
football-data.co.uk,P1,2324,2023-11-06,farense,arouca,6,6
football-data.co.uk,SP1,2324,2023-11-06,getafe,cadiz,6,3
football-data.co.uk,E1,2324,2023-11-07,rotherham,ipswich,6,8
football-data.co.uk,D1,2324,2023-11-10,m'gladbach,wolfsburg,8,5
football-data.co.uk,E1,2324,2023-11-10,blackburn,preston,7,2
football-data.co.uk,F1,2324,2023-11-10,montpellier,nice,3,7
football-data.co.uk,I1,2324,2023-11-10,genoa,verona,6,7
football-data.co.uk,I1,2324,2023-11-10,sassuolo,salernitana,11,0
football-data.co.uk,N1,2324,2023-11-10,for sittard,heracles,9,7
football-data.co.uk,P1,2324,2023-11-10,estoril,casa pia,4,7
football-data.co.uk,SP1,2324,2023-11-10,ath bilbao,celta,7,2
football-data.co.uk,D1,2324,2023-11-11,augsburg,hoffenheim,3,5
football-data.co.uk,D1,2324,2023-11-11,bayern munich,heidenheim,7,2
football-data.co.uk,D1,2324,2023-11-11,bochum,fc koln,3,3
football-data.co.uk,D1,2324,2023-11-11,darmstadt,mainz,0,5
football-data.co.uk,D1,2324,2023-11-11,stuttgart,dortmund,6,1
football-data.co.uk,E0,2324,2023-11-11,arsenal,burnley,3,3
football-data.co.uk,E0,2324,2023-11-11,bournemouth,newcastle,6,5
football-data.co.uk,E0,2324,2023-11-11,crystal palace,everton,9,2
football-data.co.uk,E0,2324,2023-11-11,man united,luton,11,3
football-data.co.uk,E0,2324,2023-11-11,wolves,tottenham,11,3
football-data.co.uk,E1,2324,2023-11-11,cardiff,norwich,2,9
football-data.co.uk,E1,2324,2023-11-11,coventry,stoke,4,4
football-data.co.uk,E1,2324,2023-11-11,hull,huddersfield,9,1
football-data.co.uk,E1,2324,2023-11-11,ipswich,swansea,6,2
football-data.co.uk,E1,2324,2023-11-11,leeds,plymouth,7,6
football-data.co.uk,E1,2324,2023-11-11,middlesbrough,leicester,3,4
football-data.co.uk,E1,2324,2023-11-11,qpr,bristol city,5,2
football-data.co.uk,E1,2324,2023-11-11,sheffield weds,millwall,8,4
football-data.co.uk,E1,2324,2023-11-11,southampton,west brom,3,10
football-data.co.uk,E1,2324,2023-11-11,sunderland,birmingham,10,5
football-data.co.uk,E1,2324,2023-11-11,watford,rotherham,7,2
football-data.co.uk,F1,2324,2023-11-11,le havre,monaco,2,4
football-data.co.uk,F1,2324,2023-11-11,reims,paris sg,8,4
football-data.co.uk,I1,2324,2023-11-11,juventus,cagliari,12,4
football-data.co.uk,I1,2324,2023-11-11,lecce,milan,3,1
football-data.co.uk,I1,2324,2023-11-11,monza,torino,3,1
football-data.co.uk,N1,2324,2023-11-11,twente,nijmegen,13,3
football-data.co.uk,N1,2324,2023-11-11,vitesse,heerenveen,4,7
football-data.co.uk,N1,2324,2023-11-11,waalwijk,go ahead eagles,7,0
football-data.co.uk,P1,2324,2023-11-11,estrela,moreirense,2,5
football-data.co.uk,P1,2324,2023-11-11,guimaraes,porto,10,6
football-data.co.uk,P1,2324,2023-11-11,portimonense,chaves,3,8
football-data.co.uk,P1,2324,2023-11-11,vizela,famalicao,5,7
football-data.co.uk,SP1,2324,2023-11-11,almeria,sociedad,5,5
football-data.co.uk,SP1,2324,2023-11-11,granada,getafe,3,5
football-data.co.uk,SP1,2324,2023-11-11,osasuna,las palmas,8,3
football-data.co.uk,SP1,2324,2023-11-11,real madrid,valencia,4,4
football-data.co.uk,SP1,2324,2023-11-11,vallecano,girona,8,3
football-data.co.uk,D1,2324,2023-11-12,leverkusen,union berlin,10,1
football-data.co.uk,D1,2324,2023-11-12,rb leipzig,freiburg,7,3
football-data.co.uk,D1,2324,2023-11-12,werder bremen,ein frankfurt,3,7
football-data.co.uk,E0,2324,2023-11-12,aston villa,fulham,2,2
football-data.co.uk,E0,2324,2023-11-12,brighton,sheffield united,6,3
football-data.co.uk,E0,2324,2023-11-12,chelsea,man city,3,3
football-data.co.uk,E0,2324,2023-11-12,liverpool,brentford,6,8
football-data.co.uk,E0,2324,2023-11-12,west ham,nott'm forest,9,4
football-data.co.uk,F1,2324,2023-11-12,clermont,lorient,5,4
football-data.co.uk,F1,2324,2023-11-12,lens,marseille,4,5
football-data.co.uk,F1,2324,2023-11-12,lille,toulouse,11,1
football-data.co.uk,F1,2324,2023-11-12,metz,nantes,2,5
football-data.co.uk,F1,2324,2023-11-12,rennes,lyon,6,9
football-data.co.uk,I1,2324,2023-11-12,fiorentina,bologna,0,3
football-data.co.uk,I1,2324,2023-11-12,inter,frosinone,9,4
football-data.co.uk,I1,2324,2023-11-12,lazio,roma,4,1
football-data.co.uk,I1,2324,2023-11-12,napoli,empoli,8,3
football-data.co.uk,I1,2324,2023-11-12,udinese,atalanta,7,7
football-data.co.uk,N1,2324,2023-11-12,almere city,ajax,4,6
football-data.co.uk,N1,2324,2023-11-12,feyenoord,az alkmaar,2,0
football-data.co.uk,N1,2324,2023-11-12,psv eindhoven,zwolle,12,0
football-data.co.uk,N1,2324,2023-11-12,utrecht,excelsior,13,2
football-data.co.uk,N1,2324,2023-11-12,volendam,sparta rotterdam,3,5
football-data.co.uk,P1,2324,2023-11-12,arouca,sp braga,3,8
football-data.co.uk,P1,2324,2023-11-12,benfica,sp lisbon,6,4
football-data.co.uk,P1,2324,2023-11-12,boavista,farense,9,2
football-data.co.uk,P1,2324,2023-11-12,gil vicente,rio ave,4,7
football-data.co.uk,SP1,2324,2023-11-12,ath madrid,villarreal,6,3
football-data.co.uk,SP1,2324,2023-11-12,barcelona,alaves,2,1
football-data.co.uk,SP1,2324,2023-11-12,sevilla,betis,9,5
football-data.co.uk,D1,2324,2023-11-24,fc koln,bayern munich,3,12
football-data.co.uk,E1,2324,2023-11-24,rotherham,leeds,4,3
football-data.co.uk,F1,2324,2023-11-24,paris sg,monaco,2,10
football-data.co.uk,SP1,2324,2023-11-24,alaves,granada,6,2
football-data.co.uk,D1,2324,2023-11-25,dortmund,m'gladbach,5,4
football-data.co.uk,D1,2324,2023-11-25,ein frankfurt,stuttgart,4,2
football-data.co.uk,D1,2324,2023-11-25,freiburg,darmstadt,11,2
football-data.co.uk,D1,2324,2023-11-25,union berlin,augsburg,3,4
football-data.co.uk,D1,2324,2023-11-25,werder bremen,leverkusen,1,6
football-data.co.uk,D1,2324,2023-11-25,wolfsburg,rb leipzig,1,12
football-data.co.uk,E0,2324,2023-11-25,brentford,arsenal,1,8
football-data.co.uk,E0,2324,2023-11-25,burnley,west ham,4,5
football-data.co.uk,E0,2324,2023-11-25,luton,crystal palace,4,5
football-data.co.uk,E0,2324,2023-11-25,man city,liverpool,9,6
football-data.co.uk,E0,2324,2023-11-25,newcastle,chelsea,4,2
football-data.co.uk,E0,2324,2023-11-25,nott'm forest,brighton,6,4
football-data.co.uk,E0,2324,2023-11-25,sheffield united,bournemouth,4,7
football-data.co.uk,E1,2324,2023-11-25,birmingham,sheffield weds,6,6
football-data.co.uk,E1,2324,2023-11-25,bristol city,middlesbrough,3,8
football-data.co.uk,E1,2324,2023-11-25,huddersfield,southampton,2,7
football-data.co.uk,E1,2324,2023-11-25,leicester,watford,6,2
football-data.co.uk,E1,2324,2023-11-25,millwall,coventry,4,3
football-data.co.uk,E1,2324,2023-11-25,norwich,qpr,4,7
football-data.co.uk,E1,2324,2023-11-25,plymouth,sunderland,4,14
football-data.co.uk,E1,2324,2023-11-25,preston,cardiff,6,13
football-data.co.uk,E1,2324,2023-11-25,stoke,blackburn,7,1
football-data.co.uk,E1,2324,2023-11-25,swansea,hull,2,1
football-data.co.uk,E1,2324,2023-11-25,west brom,ipswich,4,5
football-data.co.uk,F1,2324,2023-11-25,clermont,lens,2,4
football-data.co.uk,F1,2324,2023-11-25,strasbourg,marseille,7,11
football-data.co.uk,I1,2324,2023-11-25,atalanta,napoli,5,4
football-data.co.uk,I1,2324,2023-11-25,milan,fiorentina,3,11
football-data.co.uk,I1,2324,2023-11-25,salernitana,lazio,4,9
football-data.co.uk,N1,2324,2023-11-25,ajax,vitesse,7,4
football-data.co.uk,N1,2324,2023-11-25,excelsior,feyenoord,2,5
football-data.co.uk,N1,2324,2023-11-25,heerenveen,for sittard,3,7
football-data.co.uk,N1,2324,2023-11-25,twente,psv eindhoven,3,4
football-data.co.uk,N1,2324,2023-11-25,zwolle,waalwijk,5,8
football-data.co.uk,SP1,2324,2023-11-25,ath madrid,mallorca,7,3
football-data.co.uk,SP1,2324,2023-11-25,getafe,almeria,3,6
football-data.co.uk,SP1,2324,2023-11-25,valencia,celta,5,7
football-data.co.uk,SP1,2324,2023-11-25,vallecano,barcelona,1,4
football-data.co.uk,D1,2324,2023-11-26,heidenheim,bochum,6,5
football-data.co.uk,D1,2324,2023-11-26,hoffenheim,mainz,4,5
football-data.co.uk,E0,2324,2023-11-26,everton,man united,6,5
football-data.co.uk,E0,2324,2023-11-26,tottenham,aston villa,9,3
football-data.co.uk,F1,2324,2023-11-26,lorient,metz,5,6
football-data.co.uk,F1,2324,2023-11-26,lyon,lille,3,5
football-data.co.uk,F1,2324,2023-11-26,montpellier,brest,9,1
football-data.co.uk,F1,2324,2023-11-26,nantes,le havre,10,5
football-data.co.uk,F1,2324,2023-11-26,nice,toulouse,4,2
football-data.co.uk,F1,2324,2023-11-26,rennes,reims,1,8
football-data.co.uk,I1,2324,2023-11-26,cagliari,monza,10,11
football-data.co.uk,I1,2324,2023-11-26,empoli,sassuolo,6,5
football-data.co.uk,I1,2324,2023-11-26,frosinone,genoa,4,2
football-data.co.uk,I1,2324,2023-11-26,juventus,inter,1,0
football-data.co.uk,I1,2324,2023-11-26,roma,udinese,7,1
football-data.co.uk,N1,2324,2023-11-26,almere city,heracles,6,4
football-data.co.uk,N1,2324,2023-11-26,az alkmaar,volendam,5,4
football-data.co.uk,N1,2324,2023-11-26,nijmegen,go ahead eagles,4,10
football-data.co.uk,N1,2324,2023-11-26,sparta rotterdam,utrecht,5,4
football-data.co.uk,SP1,2324,2023-11-26,betis,las palmas,7,6
football-data.co.uk,SP1,2324,2023-11-26,cadiz,real madrid,4,4
football-data.co.uk,SP1,2324,2023-11-26,sociedad,sevilla,4,4
football-data.co.uk,SP1,2324,2023-11-26,villarreal,osasuna,2,4
football-data.co.uk,E0,2324,2023-11-27,fulham,wolves,6,2
football-data.co.uk,I1,2324,2023-11-27,bologna,torino,3,2
football-data.co.uk,I1,2324,2023-11-27,verona,lecce,4,2
football-data.co.uk,SP1,2324,2023-11-27,girona,ath bilbao,2,6
football-data.co.uk,E1,2324,2023-11-28,cardiff,west brom,6,3
football-data.co.uk,E1,2324,2023-11-28,coventry,plymouth,7,6
football-data.co.uk,E1,2324,2023-11-28,hull,rotherham,8,4
football-data.co.uk,E1,2324,2023-11-28,middlesbrough,preston,7,3
football-data.co.uk,E1,2324,2023-11-28,qpr,stoke,13,7
football-data.co.uk,E1,2324,2023-11-28,watford,norwich,7,5
football-data.co.uk,E1,2324,2023-11-29,blackburn,birmingham,8,9
football-data.co.uk,E1,2324,2023-11-29,ipswich,millwall,4,2
football-data.co.uk,E1,2324,2023-11-29,leeds,swansea,6,5
football-data.co.uk,E1,2324,2023-11-29,sheffield weds,leicester,5,4
football-data.co.uk,E1,2324,2023-11-29,southampton,bristol city,6,3
football-data.co.uk,E1,2324,2023-11-29,sunderland,huddersfield,10,4
football-data.co.uk,F1,2324,2023-11-29,montpellier,clermont,8,0
football-data.co.uk,SP1,2324,2023-11-29,mallorca,cadiz,7,0
football-data.co.uk,D1,2324,2023-12-01,darmstadt,fc koln,1,6
football-data.co.uk,E1,2324,2023-12-01,preston,qpr,6,4
football-data.co.uk,F1,2324,2023-12-01,reims,strasbourg,4,5
football-data.co.uk,I1,2324,2023-12-01,monza,juventus,7,3
football-data.co.uk,N1,2324,2023-12-01,heerenveen,almere city,7,8
football-data.co.uk,P1,2324,2023-12-01,chaves,vizela,2,1
football-data.co.uk,SP1,2324,2023-12-01,las palmas,getafe,4,4
football-data.co.uk,D1,2324,2023-12-02,bochum,wolfsburg,6,6
football-data.co.uk,D1,2324,2023-12-02,m'gladbach,hoffenheim,6,3
football-data.co.uk,D1,2324,2023-12-02,rb leipzig,heidenheim,5,3
football-data.co.uk,D1,2324,2023-12-02,stuttgart,werder bremen,6,7
football-data.co.uk,E0,2324,2023-12-02,arsenal,wolves,4,0
football-data.co.uk,E0,2324,2023-12-02,brentford,luton,7,5
football-data.co.uk,E0,2324,2023-12-02,burnley,sheffield united,6,1
football-data.co.uk,E0,2324,2023-12-02,newcastle,man united,7,3
football-data.co.uk,E0,2324,2023-12-02,nott'm forest,everton,4,3
football-data.co.uk,E1,2324,2023-12-02,birmingham,rotherham,4,6
football-data.co.uk,E1,2324,2023-12-02,hull,watford,8,2
football-data.co.uk,E1,2324,2023-12-02,ipswich,coventry,1,6
football-data.co.uk,E1,2324,2023-12-02,leeds,middlesbrough,6,3
football-data.co.uk,E1,2324,2023-12-02,millwall,sunderland,4,4
football-data.co.uk,E1,2324,2023-12-02,plymouth,stoke,7,8
football-data.co.uk,E1,2324,2023-12-02,sheffield weds,blackburn,3,7
football-data.co.uk,E1,2324,2023-12-02,southampton,cardiff,7,3
football-data.co.uk,E1,2324,2023-12-02,swansea,huddersfield,19,1
football-data.co.uk,E1,2324,2023-12-02,west brom,leicester,4,6
football-data.co.uk,F1,2324,2023-12-02,lens,lyon,3,6
football-data.co.uk,F1,2324,2023-12-02,nantes,nice,5,6
football-data.co.uk,I1,2324,2023-12-02,genoa,empoli,5,3
football-data.co.uk,I1,2324,2023-12-02,lazio,cagliari,4,3
football-data.co.uk,I1,2324,2023-12-02,milan,frosinone,6,7
football-data.co.uk,N1,2324,2023-12-02,for sittard,vitesse,5,4
football-data.co.uk,N1,2324,2023-12-02,heracles,sparta rotterdam,6,3
football-data.co.uk,N1,2324,2023-12-02,volendam,zwolle,6,5
football-data.co.uk,N1,2324,2023-12-02,waalwijk,excelsior,2,2
football-data.co.uk,P1,2324,2023-12-02,casa pia,portimonense,5,5
football-data.co.uk,P1,2324,2023-12-02,famalicao,porto,7,2
football-data.co.uk,P1,2324,2023-12-02,farense,guimaraes,1,7
football-data.co.uk,P1,2324,2023-12-02,rio ave,estrela,7,0
football-data.co.uk,SP1,2324,2023-12-02,ath bilbao,vallecano,7,2
football-data.co.uk,SP1,2324,2023-12-02,girona,valencia,3,2
football-data.co.uk,SP1,2324,2023-12-02,osasuna,sociedad,1,8
football-data.co.uk,SP1,2324,2023-12-02,real madrid,granada,6,0
football-data.co.uk,D1,2324,2023-12-03,augsburg,ein frankfurt,2,4
football-data.co.uk,D1,2324,2023-12-03,leverkusen,dortmund,16,1
football-data.co.uk,D1,2324,2023-12-03,mainz,freiburg,14,3
football-data.co.uk,E0,2324,2023-12-03,bournemouth,aston villa,7,7
football-data.co.uk,E0,2324,2023-12-03,chelsea,brighton,5,8
football-data.co.uk,E0,2324,2023-12-03,liverpool,fulham,3,4
football-data.co.uk,E0,2324,2023-12-03,man city,tottenham,10,8
football-data.co.uk,E0,2324,2023-12-03,west ham,crystal palace,2,3
football-data.co.uk,E1,2324,2023-12-03,bristol city,norwich,6,6
football-data.co.uk,F1,2324,2023-12-03,brest,clermont,4,2
football-data.co.uk,F1,2324,2023-12-03,le havre,paris sg,9,2
football-data.co.uk,F1,2324,2023-12-03,lille,metz,6,1
football-data.co.uk,F1,2324,2023-12-03,marseille,rennes,1,6
football-data.co.uk,F1,2324,2023-12-03,monaco,montpellier,8,2
football-data.co.uk,F1,2324,2023-12-03,toulouse,lorient,3,4
football-data.co.uk,I1,2324,2023-12-03,fiorentina,salernitana,3,2
football-data.co.uk,I1,2324,2023-12-03,lecce,bologna,6,3
football-data.co.uk,I1,2324,2023-12-03,napoli,inter,6,4
football-data.co.uk,I1,2324,2023-12-03,sassuolo,roma,1,11
football-data.co.uk,I1,2324,2023-12-03,udinese,verona,5,3
football-data.co.uk,N1,2324,2023-12-03,feyenoord,psv eindhoven,10,5
football-data.co.uk,N1,2324,2023-12-03,go ahead eagles,twente,4,4
football-data.co.uk,N1,2324,2023-12-03,nijmegen,ajax,2,6
football-data.co.uk,N1,2324,2023-12-03,utrecht,az alkmaar,7,5
football-data.co.uk,P1,2324,2023-12-03,boavista,arouca,8,1
football-data.co.uk,P1,2324,2023-12-03,moreirense,benfica,2,7
football-data.co.uk,P1,2324,2023-12-03,sp braga,estoril,5,2
football-data.co.uk,SP1,2324,2023-12-03,almeria,betis,4,6
football-data.co.uk,SP1,2324,2023-12-03,barcelona,ath madrid,7,2
football-data.co.uk,SP1,2324,2023-12-03,mallorca,alaves,5,4
football-data.co.uk,SP1,2324,2023-12-03,sevilla,villarreal,8,4
football-data.co.uk,I1,2324,2023-12-04,torino,atalanta,4,3
football-data.co.uk,P1,2324,2023-12-04,sp lisbon,gil vicente,9,0
football-data.co.uk,SP1,2324,2023-12-04,celta,cadiz,12,1
football-data.co.uk,E0,2324,2023-12-05,luton,arsenal,3,8
football-data.co.uk,E0,2324,2023-12-05,wolves,burnley,6,8
football-data.co.uk,E0,2324,2023-12-06,aston villa,man city,6,0
football-data.co.uk,E0,2324,2023-12-06,brighton,brentford,7,3
football-data.co.uk,E0,2324,2023-12-06,crystal palace,bournemouth,3,9
football-data.co.uk,E0,2324,2023-12-06,fulham,nott'm forest,6,1
football-data.co.uk,E0,2324,2023-12-06,man united,chelsea,12,4
football-data.co.uk,E0,2324,2023-12-06,sheffield united,liverpool,2,12
football-data.co.uk,F1,2324,2023-12-06,marseille,lyon,10,3
football-data.co.uk,N1,2324,2023-12-06,az alkmaar,nijmegen,13,1
football-data.co.uk,N1,2324,2023-12-06,waalwijk,ajax,8,9
football-data.co.uk,E0,2324,2023-12-07,everton,newcastle,5,2
football-data.co.uk,E0,2324,2023-12-07,tottenham,west ham,8,4
football-data.co.uk,F1,2324,2023-12-07,brest,strasbourg,6,0
