match_date,league,home_team,away_team,market,model_probability,fair_odds,offered_odds,edge,won
2025-10-26,E0,arsenal,crystal palace,1X,0.8400477955562989,1.1904084568637872,,,True
2025-10-26,I1,hellas verona,cagliari,X2,0.8212254682289183,1.2176923861806583,,,True
2025-10-28,I1,lecce,napoli,X2,0.8628213198575829,1.1589885147542016,,,True
2025-10-29,I1,juventus,udinese,1X,0.8478946612897471,1.1793917872756539,,,True
2025-10-29,I1,bologna,torino,1X,0.8471376639127541,1.1804456850392016,,,True
2025-10-29,F1,r. strasbourg,aj auxerre,1X,0.813911639549316,1.2286345979198994,,,True
2025-10-29,I1,inter,fiorentina,1X,0.8081532640948605,1.237389050355454,,,True
2025-10-30,I1,pisa,lazio,X2,0.8597838445685713,1.1630830310632174,,,True
2025-10-31,E1,wrexham,coventry,X2,0.8376321931741386,1.1938414117186469,,,False
2025-10-31,SP1,getafe,girona,1X,0.8232817109497476,1.214651056497281,,,True
2025-11-01,F1,monaco,paris fc,1X,0.8688266162125158,1.150977630449801,,,False
2025-11-01,D1,heidenheim,frankfurt,X2,0.8672235875992259,1.1531051672249195,,,True
2025-11-01,E0,brighton,leeds,1X,0.8623675921026241,1.1595983072158367,,,True
2025-11-01,E0,burnley,arsenal,X2,0.8531975722255675,1.1720614691758886,,,True
2025-11-01,F1,psg,nice,1X,0.8395771037518105,1.1910758351214072,,,True
2025-11-02,E0,man city,bournemouth,1X,0.8660039987740461,1.1547290790985314,,,True
2025-11-02,F1,fc nantes,fc metz,1X,0.8601709955129928,1.1625595436447091,,,False
2025-11-02,SP1,barcelona,elche cf,1X,0.8483382203021776,1.178775134808615,,,True
2025-11-02,I1,fiorentina,lecce,1X,0.8347570010121731,1.1979534149308886,,,False
2025-11-02,P1,porto,braga,1X,0.8268299350151586,1.209438552780103,,,True
2025-11-03,I1,sassuolo,genoa,1X,0.8279587646295073,1.2077896179376484,,,False
2025-11-03,SP1,real oviedo,ca osasuna,X2,0.8249778162806516,1.2121538061573853,,,True
2025-11-03,I1,lazio,cagliari,1X,0.8229543100830121,1.2151342884383571,,,True
2025-11-03,P1,gil vicente,santa clara,1X,0.8214628241273736,1.217340542540417,,,True
2025-11-03,E0,sunderland,everton,1X,0.8088442051078701,1.2363320324049756,,,True
2025-11-08,D1,leverkusen,heidenheim,1X,0.8686998968195878,1.1511455263907793,,,True
2025-11-08,P1,tondela,vit. guimarães,X2,0.859117029459838,1.1639857734268646,,,True
2025-11-08,I1,parma,ac milan,X2,0.8302377326911817,1.204474285646523,,,True
2025-11-08,I1,juventus,torino,1X,0.8151733254925801,1.2267329765675732,,,True
2025-11-08,D1,mönchengladbach,1.fc köln,X2,0.802684382600652,1.245819679162134,,,False
2025-11-09,N1,go ahead eagles,feyenoord,X2,0.8391569355798603,1.1916722100485253,,,False
2025-11-09,I1,atalanta,sassuolo,1X,0.8299374005892345,1.204910152609131,,,False
2025-11-09,D1,freiburg,st. pauli,1X,0.8291431275629683,1.2060643895574665,,,True
2025-11-09,E0,man city,liverpool,1X,0.8274716756869257,1.2085005799985238,,,True
2025-11-09,F1,fc metz,nice,X2,0.824681104346382,1.2125899268573281,,,False
