tourney_id,tourney_name,surface,tourney_level,tourney_date,match_date,round,best_of,minutes,winner_id,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,total_games,w_sets,l_sets,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,w_1stServeIn_pct,w_1stServeWon_pct,w_2ndServeWon_pct,w_aceRate,w_bpSaved_pct,w_returnPtsWon_pct,w_bpConverted_pct,l_1stServeIn_pct,l_1stServeWon_pct,l_2ndServeWon_pct,l_aceRate,l_bpSaved_pct,l_returnPtsWon_pct,l_bpConverted_pct
2024-2040,Cleveland,Hard,I,20240819.0,2024-08-19,R16,3.0,128.0,202536.0,Ana Bogdan,R,171.0,ROU,31.7,103.0,715.0,213889.0,Greet Minnen,R,,BEL,27.0,75.0,878.0,7-6(3) 6-3,9.0,1.0,0.0,4.0,4.0,101.0,61.0,46.0,18.0,11.0,10.0,11.0,4.0,0.0,57.0,38.0,29.0,9.0,10.0,1.0,3.0,0.6039603960396039,0.7540983606557377,0.45,0.3636363636363636,0.9090909090909092,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.7631578947368421,0.4736842105263157,0.4,0.3333333333333333,0.3663366336633663,0.0909090909090909
2024-2040,Cleveland,Hard,I,20240819.0,2024-08-19,R16,3.0,85.0,220548.0,Peyton Stearns,R,,USA,22.8,47.0,1259.0,204427.0,Sara Sorribes Tormo,R,176.0,ESP,27.8,73.0,886.0,6-3 6-2,17.0,2.0,0.0,5.0,4.0,59.0,38.0,26.0,12.0,9.0,2.0,3.0,0.0,2.0,51.0,32.0,17.0,7.0,8.0,3.0,7.0,0.6440677966101694,0.6842105263157895,0.5714285714285714,0.5555555555555556,0.6666666666666666,0.5294117647058824,0.5714285714285714,0.6274509803921569,0.53125,0.3684210526315789,0.0,0.4285714285714285,0.3559322033898305,0.3333333333333333
2024-1039,Monterrey,Hard,P,20240819.0,2024-08-19,R16,3.0,75.0,202494.0,Elina Svitolina,R,174.0,UKR,29.9,28.0,1834.0,220589.0,Elina Avanesyan,R,,ARM,21.9,51.0,1141.0,6-4 6-3,19.0,2.0,0.0,2.0,4.0,50.0,28.0,25.0,10.0,10.0,1.0,3.0,0.0,6.0,64.0,49.0,30.0,4.0,9.0,5.0,9.0,0.56,0.8928571428571429,0.4545454545454545,0.2,0.3333333333333333,0.46875,0.4444444444444444,0.765625,0.6122448979591837,0.2666666666666666,0.0,0.5555555555555556,0.3,0.6666666666666666
2024-2040,Cleveland,Hard,I,20240819.0,2024-08-19,R32,3.0,77.0,216262.0,Clara Burel,R,176.0,FRA,23.4,58.0,1048.0,220722.0,Elvina Kalieva,R,,USA,21.0,302.0,212.0,6-3 6-2,17.0,2.0,0.0,7.0,5.0,61.0,26.0,19.0,20.0,9.0,4.0,5.0,2.0,3.0,57.0,30.0,13.0,15.0,8.0,6.0,10.0,0.4262295081967213,0.7307692307692307,0.5714285714285714,0.7777777777777778,0.8,0.5087719298245614,0.4,0.5263157894736842,0.4333333333333333,0.5555555555555556,0.25,0.6,0.360655737704918,0.2
2024-2040,Cleveland,Hard,I,20240819.0,2024-08-19,R32,3.0,116.0,206242.0,Beatriz Haddad Maia,L,185.0,BRA,28.2,23.0,2093.0,203530.0,Viktorija Golubic,R,169.0,SUI,31.8,74.0,884.0,6-3 7-5,21.0,2.0,0.0,4.0,6.0,72.0,41.0,25.0,17.0,11.0,11.0,15.0,2.0,0.0,66.0,49.0,22.0,10.0,10.0,3.0,9.0,0.5694444444444444,0.6097560975609756,0.5483870967741935,0.3636363636363636,0.7333333333333333,0.5151515151515151,0.6666666666666666,0.7424242424242424,0.4489795918367347,0.5882352941176471,0.2,0.3333333333333333,0.4166666666666667,0.2666666666666666
2024-1039,Monterrey,Hard,P,20240819.0,2024-08-19,R32,3.0,88.0,215785.0,Camila Osorio,R,162.0,COL,22.6,88.0,814.0,201548.0,Ajla Tomljanovic,R,180.0,AUS,31.2,119.0,606.0,6-2 7-6(3),8.0,1.0,0.0,3.0,3.0,67.0,50.0,35.0,8.0,10.0,4.0,6.0,1.0,4.0,62.0,43.0,26.0,9.0,10.0,6.0,10.0,0.746268656716418,0.7,0.4705882352941176,0.3,0.6666666666666666,0.4354838709677419,0.4,0.6935483870967742,0.6046511627906976,0.4736842105263157,0.1,0.6,0.3582089552238806,0.3333333333333333
2024-1039,Monterrey,Hard,P,20240819.0,2024-08-19,R16,3.0,75.0,206294.0,Yue Yuan,R,184.0,CHN,25.9,38.0,1410.0,201549.0,Petra Martic,R,181.0,CRO,33.5,105.0,691.0,6-4 6-1,17.0,2.0,0.0,1.0,1.0,55.0,37.0,21.0,13.0,9.0,4.0,6.0,5.0,6.0,46.0,23.0,13.0,9.0,8.0,1.0,6.0,0.6727272727272727,0.5675675675675675,0.7222222222222222,0.1111111111111111,0.6666666666666666,0.5217391304347826,0.8333333333333334,0.5,0.5652173913043478,0.391304347826087,0.625,0.1666666666666666,0.3818181818181818,0.3333333333333333
2024-1039,Monterrey,Hard,P,20240819.0,2024-08-19,R32,3.0,49.0,222328.0,Linda Noskova,R,,CZE,19.7,35.0,1568.0,206363.0,Anna Danilina,R,,KAZ,28.9,958.0,19.0,6-0 6-1,13.0,2.0,0.0,6.0,7.0,41.0,26.0,23.0,6.0,7.0,0.0,0.0,2.0,5.0,32.0,13.0,7.0,4.0,6.0,1.0,6.0,0.6341463414634146,0.8846153846153846,0.4,0.8571428571428571,0.0,0.65625,0.8333333333333334,0.40625,0.5384615384615384,0.2105263157894736,0.3333333333333333,0.1666666666666666,0.2926829268292683,0.0
2024-1039,Monterrey,Hard,P,20240819.0,2024-08-19,F,3.0,109.0,222328.0,Linda Noskova,R,,CZE,19.7,35.0,1568.0,215138.0,Lulu Sun,L,,NZL,23.3,57.0,1049.0,7-6(6) 6-4,10.0,1.0,0.0,4.0,3.0,79.0,43.0,34.0,21.0,11.0,6.0,7.0,13.0,5.0,84.0,52.0,40.0,13.0,11.0,4.0,6.0,0.5443037974683544,0.7906976744186046,0.5833333333333334,0.3636363636363636,0.8571428571428571,0.369047619047619,0.3333333333333333,0.6190476190476191,0.7692307692307693,0.40625,1.181818181818182,0.6666666666666666,0.3037974683544304,0.1428571428571428
2024-2040,Cleveland,Hard,I,20240819.0,2024-08-19,R16,3.0,93.0,201551.0,Arantxa Rus,L,180.0,NED,33.6,95.0,750.0,202600.0,Viktoriya Tomova,R,170.0,BUL,29.4,50.0,1159.0,6-3 6-3,18.0,2.0,0.0,5.0,4.0,71.0,44.0,28.0,13.0,9.0,4.0,6.0,0.0,3.0,50.0,33.0,15.0,9.0,9.0,2.0,7.0,0.6197183098591549,0.6363636363636364,0.4814814814814814,0.5555555555555556,0.6666666666666666,0.52,0.7142857142857143,0.66,0.4545454545454545,0.5294117647058824,0.0,0.2857142857142857,0.4225352112676056,0.3333333333333333
2024-2040,Cleveland,Hard,I,20240819.0,2024-08-19,R16,3.0,86.0,216262.0,Clara Burel,R,176.0,FRA,23.4,58.0,1048.0,213550.0,Sofia Kenin,R,170.0,USA,25.7,55.0,1070.0,6-4 6-3,19.0,2.0,0.0,8.0,10.0,85.0,39.0,28.0,21.0,10.0,8.0,10.0,2.0,5.0,57.0,39.0,25.0,5.0,9.0,4.0,8.0,0.4588235294117647,0.717948717948718,0.4565217391304347,0.8,0.8,0.4736842105263157,0.5,0.6842105263157895,0.6410256410256411,0.2777777777777778,0.2222222222222222,0.5,0.4235294117647059,0.2
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,147.0,210722.0,Elise Mertens,R,179.0,BEL,28.7,35.0,1639.0,206368.0,Veronika Kudermetova,R,175.0,RUS,27.3,46.0,1308.0,3-6 6-4 6-3,28.0,2.0,1.0,5.0,6.0,84.0,36.0,23.0,26.0,14.0,3.0,7.0,3.0,2.0,87.0,48.0,29.0,18.0,14.0,5.0,10.0,0.4285714285714285,0.6388888888888888,0.5416666666666666,0.3571428571428571,0.4285714285714285,0.4597701149425287,0.5,0.5517241379310345,0.6041666666666666,0.4615384615384615,0.2142857142857142,0.5,0.4166666666666667,0.5714285714285714
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,102.0,220548.0,Peyton Stearns,R,,USA,22.8,47.0,1283.0,201615.0,Lesia Tsurenko,R,174.0,UKR,35.2,85.0,854.0,6-1 7-5,19.0,2.0,0.0,8.0,3.0,80.0,49.0,35.0,12.0,10.0,4.0,6.0,0.0,6.0,64.0,36.0,22.0,8.0,9.0,5.0,10.0,0.6125,0.7142857142857143,0.3870967741935484,0.8,0.6666666666666666,0.53125,0.5,0.5625,0.6111111111111112,0.2857142857142857,0.0,0.5,0.4125,0.3333333333333333
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,64.0,222601.0,Jessica Bouzas Maneiro,R,,ESP,21.9,74.0,896.0,201549.0,Petra Martic,R,181.0,CRO,33.6,98.0,738.0,6-3 6-0,15.0,2.0,0.0,1.0,4.0,41.0,23.0,17.0,10.0,7.0,0.0,1.0,5.0,3.0,59.0,37.0,21.0,5.0,8.0,1.0,7.0,0.5609756097560976,0.7391304347826086,0.5555555555555556,0.1428571428571428,0.0,0.559322033898305,0.8571428571428571,0.6271186440677966,0.5675675675675675,0.2272727272727272,0.625,0.1428571428571428,0.3414634146341463,1.0
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,114.0,203501.0,Taylor Townsend,L,170.0,USA,28.3,48.0,1267.0,203354.0,Martina Trevisan,L,160.0,ITA,30.8,90.0,788.0,6-2 7-5,20.0,2.0,0.0,6.0,3.0,77.0,45.0,30.0,17.0,10.0,9.0,11.0,1.0,6.0,78.0,45.0,24.0,14.0,10.0,5.0,10.0,0.5844155844155844,0.6666666666666666,0.53125,0.6,0.8181818181818182,0.5128205128205128,0.5,0.5769230769230769,0.5333333333333333,0.4242424242424242,0.1,0.5,0.3896103896103896,0.1818181818181818
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,153.0,206420.0,Ekaterina Alexandrova,R,175.0,RUS,29.7,31.0,1778.0,202600.0,Viktoriya Tomova,R,170.0,BUL,29.5,58.0,1031.0,6-7(4) 6-0 7-5,18.0,2.0,0.0,7.0,5.0,106.0,63.0,47.0,19.0,15.0,9.0,12.0,2.0,3.0,94.0,66.0,35.0,12.0,15.0,7.0,14.0,0.5943396226415094,0.746031746031746,0.4418604651162791,0.4666666666666667,0.75,0.5,0.5,0.7021276595744681,0.5303030303030303,0.4285714285714285,0.1333333333333333,0.5,0.3773584905660377,0.25
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,131.0,213550.0,Sofia Kenin,R,170.0,USA,25.7,54.0,1099.0,221054.0,Emma Raducanu,R,175.0,GBR,21.7,72.0,907.0,6-1 3-6 6-4,26.0,2.0,1.0,6.0,5.0,93.0,69.0,45.0,12.0,13.0,6.0,9.0,6.0,3.0,79.0,51.0,35.0,9.0,13.0,6.0,11.0,0.7419354838709677,0.6521739130434783,0.5,0.4615384615384615,0.6666666666666666,0.4430379746835443,0.4545454545454545,0.6455696202531646,0.6862745098039216,0.3214285714285714,0.4615384615384615,0.5454545454545454,0.3870967741935484,0.3333333333333333
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,145.0,211107.0,Katie Boulter,R,180.0,GBR,28.0,33.0,1715.0,205925.0,Aliaksandra Sasnovich,R,174.0,BLR,30.4,107.0,669.0,5-7 6-2 6-1,27.0,2.0,1.0,3.0,4.0,99.0,46.0,35.0,26.0,14.0,10.0,13.0,3.0,9.0,76.0,47.0,27.0,11.0,13.0,5.0,11.0,0.4646464646464646,0.7608695652173914,0.490566037735849,0.2142857142857142,0.7692307692307693,0.5,0.5454545454545454,0.618421052631579,0.574468085106383,0.3793103448275862,0.2307692307692307,0.4545454545454545,0.3838383838383838,0.2307692307692307
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,83.0,202468.0,Jessica Pegula,R,170.0,USA,30.5,6.0,5160.0,201603.0,Shelby Rogers,R,175.0,USA,31.8,356.0,173.0,6-4 6-3,19.0,2.0,0.0,3.0,3.0,74.0,44.0,33.0,13.0,10.0,5.0,6.0,1.0,0.0,50.0,25.0,13.0,16.0,9.0,3.0,6.0,0.5945945945945946,0.75,0.4333333333333333,0.3,0.8333333333333334,0.42,0.5,0.5,0.52,0.64,0.1111111111111111,0.5,0.3783783783783784,0.1666666666666666
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,88.0,260300.0,Iva Jovic,R,,USA,16.7,389.0,155.0,202663.0,Magda Linette,R,171.0,POL,32.5,42.0,1371.0,6-4 6-3,19.0,2.0,0.0,0.0,0.0,54.0,29.0,20.0,16.0,9.0,3.0,4.0,5.0,2.0,65.0,42.0,29.0,7.0,10.0,4.0,8.0,0.5370370370370371,0.6896551724137931,0.64,0.0,0.75,0.4461538461538462,0.5,0.6461538461538462,0.6904761904761905,0.3043478260869565,0.5,0.5,0.3333333333333333,0.25
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R64,3.0,64.0,221909.0,Ashlyn Krueger,R,185.0,USA,20.3,59.0,1017.0,259799.0,Mirra Andreeva,R,,RUS,17.3,23.0,2153.0,6-1 6-4,17.0,2.0,0.0,1.0,4.0,53.0,30.0,23.0,10.0,9.0,2.0,5.0,4.0,2.0,43.0,27.0,16.0,2.0,8.0,4.0,10.0,0.5660377358490566,0.7666666666666667,0.4347826086956521,0.1111111111111111,0.4,0.5813953488372093,0.6,0.627906976744186,0.5925925925925926,0.125,0.5,0.4,0.3773584905660377,0.6
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,53.0,201496.0,Caroline Wozniacki,R,177.0,DEN,34.1,71.0,908.0,211702.0,Nao Hibino,R,163.0,JPN,29.7,155.0,476.0,6-0 6-1,13.0,2.0,0.0,1.0,2.0,36.0,27.0,22.0,6.0,7.0,0.0,0.0,0.0,2.0,40.0,24.0,9.0,6.0,6.0,2.0,7.0,0.75,0.8148148148148148,0.6666666666666666,0.1428571428571428,0.0,0.625,0.7142857142857143,0.6,0.375,0.375,0.0,0.2857142857142857,0.2222222222222222,0.0
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,66.0,221103.0,Coco Gauff,R,175.0,USA,20.4,3.0,6743.0,219875.0,Varvara Gracheva,R,,FRA,24.0,66.0,935.0,6-2 6-0,14.0,2.0,0.0,10.0,6.0,61.0,39.0,28.0,10.0,7.0,8.0,8.0,0.0,4.0,41.0,20.0,11.0,6.0,7.0,5.0,10.0,0.639344262295082,0.717948717948718,0.4545454545454545,1.4285714285714286,1.0,0.5853658536585366,0.5,0.4878048780487805,0.55,0.2857142857142857,0.0,0.5,0.3770491803278688,0.0
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,128.0,201458.0,Victoria Azarenka,R,180.0,BLR,35.0,20.0,2266.0,263857.0,Yuliia Starodubtseva,R,,UKR,24.5,146.0,520.0,3-6 6-1 6-1,23.0,2.0,1.0,1.0,10.0,70.0,47.0,31.0,9.0,11.0,3.0,6.0,1.0,3.0,99.0,63.0,37.0,9.0,12.0,7.0,14.0,0.6714285714285714,0.6595744680851063,0.391304347826087,0.0909090909090909,0.5,0.5353535353535354,0.5,0.6363636363636364,0.5873015873015873,0.25,0.0833333333333333,0.5,0.4285714285714285,0.5
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,65.0,211316.0,Jessika Ponchet,R,,FRA,27.9,143.0,532.0,202453.0,Saisai Zheng,R,170.0,CHN,30.5,1294.0,6.0,6-4 6-1,17.0,2.0,0.0,2.0,4.0,53.0,25.0,20.0,14.0,9.0,2.0,4.0,0.0,0.0,44.0,23.0,12.0,8.0,8.0,1.0,6.0,0.4716981132075472,0.8,0.5,0.2222222222222222,0.5,0.5454545454545454,0.8333333333333334,0.5227272727272727,0.5217391304347826,0.3809523809523809,0.0,0.1666666666666666,0.3584905660377358,0.5
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,143.0,201662.0,Karolina Pliskova,R,184.0,CZE,32.4,44.0,1324.0,210886.0,Mayar Sherif,R,180.0,EGY,28.3,89.0,793.0,6-3 0-6 7-5,27.0,2.0,1.0,6.0,7.0,88.0,49.0,29.0,16.0,13.0,4.0,10.0,4.0,8.0,109.0,63.0,40.0,18.0,14.0,12.0,18.0,0.5568181818181818,0.5918367346938775,0.4102564102564102,0.4615384615384615,0.4,0.4678899082568807,0.3333333333333333,0.5779816513761468,0.6349206349206349,0.391304347826087,0.2857142857142857,0.6666666666666666,0.4886363636363636,0.6
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,69.0,211651.0,Paula Badosa,R,180.0,ESP,26.7,29.0,1895.0,203530.0,Viktorija Golubic,R,169.0,SUI,31.8,73.0,901.0,6-0 6-3,15.0,2.0,0.0,4.0,7.0,41.0,19.0,13.0,12.0,8.0,0.0,2.0,1.0,3.0,52.0,39.0,18.0,3.0,7.0,2.0,8.0,0.4634146341463415,0.6842105263157895,0.5454545454545454,0.5,0.0,0.5961538461538461,0.75,0.75,0.4615384615384615,0.2307692307692307,0.1428571428571428,0.25,0.3902439024390244,1.0
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R16,3.0,87.0,202468.0,Jessica Pegula,R,170.0,USA,30.5,6.0,5160.0,223670.0,Diana Shnaider,L,,RUS,20.3,18.0,2385.0,6-4 6-2,18.0,2.0,0.0,6.0,2.0,66.0,35.0,28.0,12.0,9.0,7.0,9.0,1.0,3.0,70.0,44.0,26.0,10.0,9.0,5.0,10.0,0.5303030303030303,0.8,0.3870967741935484,0.6666666666666666,0.7777777777777778,0.4857142857142857,0.5,0.6285714285714286,0.5909090909090909,0.3846153846153846,0.1111111111111111,0.5,0.3939393939393939,0.2222222222222222
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,64.0,201619.0,Madison Keys,R,178.0,USA,29.5,14.0,2727.0,211701.0,Katerina Siniakova,R,174.0,CZE,28.2,36.0,1474.0,6-4 6-1,17.0,2.0,0.0,1.0,3.0,48.0,36.0,25.0,8.0,8.0,1.0,2.0,0.0,11.0,62.0,32.0,21.0,10.0,9.0,5.0,10.0,0.75,0.6944444444444444,0.6666666666666666,0.125,0.5,0.5,0.5,0.5161290322580645,0.65625,0.3333333333333333,0.0,0.5,0.3125,0.5
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,101.0,201709.0,Yulia Putintseva,R,163.0,KAZ,29.6,32.0,1761.0,222328.0,Linda Noskova,R,,CZE,19.7,25.0,2013.0,7-6(3) 6-4,10.0,1.0,0.0,3.0,1.0,78.0,52.0,33.0,10.0,11.0,1.0,5.0,6.0,8.0,70.0,35.0,20.0,16.0,11.0,4.0,9.0,0.6666666666666666,0.6346153846153846,0.3846153846153846,0.2727272727272727,0.2,0.4857142857142857,0.5555555555555556,0.5,0.5714285714285714,0.4571428571428571,0.5454545454545454,0.4444444444444444,0.4487179487179487,0.8
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R16,3.0,90.0,216347.0,Iga Swiatek,R,176.0,POL,23.2,1.0,10695.0,214643.0,Liudmila Samsonova,R,180.0,RUS,25.7,16.0,2610.0,6-4 6-1,17.0,2.0,0.0,3.0,1.0,53.0,33.0,29.0,9.0,9.0,0.0,0.0,1.0,3.0,55.0,33.0,18.0,12.0,8.0,5.0,8.0,0.6226415094339622,0.8787878787878788,0.45,0.3333333333333333,0.0,0.4545454545454545,0.375,0.6,0.5454545454545454,0.5454545454545454,0.125,0.625,0.2830188679245283,0.0
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R16,3.0,170.0,221012.0,Qinwen Zheng,R,,CHN,21.8,7.0,3980.0,202499.0,Donna Vekic,R,179.0,CRO,28.1,24.0,2013.0,7-6(2) 4-6 6-2,18.0,1.0,1.0,10.0,6.0,109.0,63.0,51.0,19.0,15.0,5.0,7.0,9.0,8.0,98.0,57.0,41.0,20.0,15.0,5.0,8.0,0.5779816513761468,0.8095238095238095,0.4130434782608695,0.6666666666666666,0.7142857142857143,0.3775510204081632,0.375,0.5816326530612245,0.7192982456140351,0.4878048780487805,0.6,0.625,0.3577981651376147,0.2857142857142857
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,113.0,213631.0,Marie Bouzkova,R,180.0,CZE,26.0,45.0,1312.0,220332.0,Eva Lys,R,165.0,GER,22.6,112.0,642.0,6-2 1-6 7-5,27.0,2.0,1.0,2.0,4.0,69.0,40.0,26.0,13.0,13.0,3.0,8.0,1.0,3.0,79.0,58.0,32.0,12.0,14.0,1.0,7.0,0.5797101449275363,0.65,0.4482758620689655,0.1538461538461538,0.375,0.4430379746835443,0.8571428571428571,0.7341772151898734,0.5517241379310345,0.5714285714285714,0.0714285714285714,0.1428571428571428,0.4347826086956521,0.625
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R64,3.0,94.0,214096.0,Karolina Muchova,R,178.0,CZE,28.0,52.0,1126.0,211768.0,Naomi Osaka,R,180.0,JPN,26.8,88.0,824.0,6-3 7-6(5),9.0,1.0,0.0,7.0,1.0,59.0,47.0,36.0,7.0,10.0,2.0,3.0,6.0,4.0,76.0,43.0,32.0,14.0,11.0,4.0,7.0,0.7966101694915254,0.7659574468085106,0.5833333333333334,0.7,0.6666666666666666,0.3947368421052631,0.4285714285714285,0.5657894736842105,0.7441860465116279,0.4242424242424242,0.5454545454545454,0.5714285714285714,0.2711864406779661,0.3333333333333333
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,98.0,259799.0,Mirra Andreeva,R,,RUS,17.3,23.0,2153.0,215785.0,Camila Osorio,R,162.0,COL,22.6,82.0,861.0,6-2 7-6(4),8.0,1.0,0.0,3.0,4.0,80.0,56.0,32.0,8.0,10.0,5.0,11.0,1.0,3.0,59.0,37.0,13.0,5.0,10.0,4.0,12.0,0.7,0.5714285714285714,0.3333333333333333,0.3,0.4545454545454545,0.6949152542372882,0.6666666666666666,0.6271186440677966,0.3513513513513513,0.2272727272727272,0.1,0.3333333333333333,0.5,0.5454545454545454
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,61.0,201499.0,Anastasia Pavlyuchenkova,R,177.0,RUS,33.1,27.0,1961.0,223194.0,Taylah Preston,R,,AUS,18.8,145.0,528.0,6-2 6-0,14.0,2.0,0.0,4.0,4.0,47.0,21.0,18.0,15.0,7.0,5.0,5.0,0.0,3.0,39.0,21.0,9.0,7.0,7.0,2.0,7.0,0.4468085106382978,0.8571428571428571,0.5769230769230769,0.5714285714285714,1.0,0.5897435897435898,0.7142857142857143,0.5384615384615384,0.4285714285714285,0.3888888888888889,0.0,0.2857142857142857,0.2978723404255319,0.0
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,82.0,214981.0,Elena Rybakina,R,184.0,KAZ,25.1,4.0,5931.0,215018.0,Destanee Aiava,R,175.0,AUS,24.2,194.0,363.0,6-1 7-6(1),7.0,1.0,0.0,11.0,7.0,76.0,38.0,30.0,18.0,10.0,4.0,5.0,5.0,5.0,63.0,38.0,23.0,12.0,9.0,3.0,6.0,0.5,0.7894736842105263,0.4736842105263157,1.1,0.8,0.4444444444444444,0.5,0.6031746031746031,0.6052631578947368,0.48,0.5555555555555556,0.5,0.3684210526315789,0.2
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,66.0,220714.0,Elisabetta Cocciaretto,R,,ITA,23.5,65.0,963.0,203462.0,Kateryna Baindl,R,175.0,UKR,30.5,329.0,191.0,6-3 6-0,15.0,2.0,0.0,2.0,1.0,57.0,39.0,26.0,10.0,8.0,3.0,4.0,0.0,4.0,38.0,25.0,13.0,2.0,7.0,2.0,7.0,0.6842105263157895,0.6666666666666666,0.5555555555555556,0.25,0.75,0.6052631578947368,0.7142857142857143,0.6578947368421053,0.52,0.1538461538461538,0.0,0.2857142857142857,0.3684210526315789,0.25
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,135.0,220416.0,Moyuka Uchijima,R,171.0,JPN,23.0,64.0,968.0,211337.0,Tamara Korpatsch,R,170.0,GER,29.2,111.0,648.0,3-6 6-3 6-4,28.0,2.0,1.0,2.0,10.0,84.0,39.0,25.0,22.0,14.0,2.0,7.0,4.0,7.0,92.0,37.0,25.0,22.0,14.0,7.0,13.0,0.4642857142857143,0.6410256410256411,0.4888888888888889,0.1428571428571428,0.2857142857142857,0.4891304347826087,0.4615384615384615,0.4021739130434782,0.6756756756756757,0.4,0.2857142857142857,0.5384615384615384,0.4404761904761904,0.7142857142857143
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,40.0,206374.0,Yafan Wang,R,170.0,CHN,30.3,80.0,861.0,206289.0,Maria Sakkari,R,172.0,GRE,29.0,9.0,3515.0,6-2 RET,8.0,1.0,0.0,2.0,1.0,24.0,17.0,13.0,4.0,4.0,3.0,3.0,0.0,2.0,25.0,16.0,11.0,2.0,4.0,3.0,5.0,0.7083333333333334,0.7647058823529411,0.5714285714285714,0.5,1.0,0.48,0.4,0.64,0.6875,0.2222222222222222,0.0,0.6,0.2916666666666667,0.0
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,122.0,201506.0,Sara Errani,R,164.0,ITA,37.3,96.0,760.0,213710.0,Cristina Bucsa,R,,ESP,26.6,77.0,877.0,3-6 6-0 6-4,25.0,2.0,1.0,1.0,2.0,74.0,57.0,33.0,7.0,13.0,2.0,7.0,1.0,5.0,87.0,55.0,28.0,12.0,12.0,8.0,15.0,0.7702702702702703,0.5789473684210527,0.4117647058823529,0.0769230769230769,0.2857142857142857,0.5402298850574713,0.4666666666666667,0.632183908045977,0.509090909090909,0.375,0.0833333333333333,0.5333333333333333,0.4594594594594595,0.7142857142857143
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R128,3.0,51.0,223670.0,Diana Shnaider,L,,RUS,20.3,18.0,2385.0,206408.0,Nadia Podoroska,R,170.0,ARG,27.5,68.0,920.0,6-0 6-1,13.0,2.0,0.0,0.0,1.0,45.0,29.0,22.0,11.0,7.0,4.0,4.0,2.0,1.0,34.0,21.0,10.0,3.0,6.0,0.0,5.0,0.6444444444444445,0.7586206896551724,0.6875,0.0,1.0,0.6176470588235294,1.0,0.6176470588235294,0.4761904761904761,0.2307692307692307,0.3333333333333333,0.0,0.2666666666666666,0.0
2024-560,Us Open,Hard,G,20240826.0,2024-08-26,R64,3.0,87.0,202468.0,Jessica Pegula,R,170.0,USA,30.5,6.0,5160.0,213550.0,Sofia Kenin,R,170.0,USA,25.7,54.0,1099.0,7-6(4) 6-3,9.0,1.0,0.0,6.0,2.0,70.0,46.0,30.0,13.0,11.0,4.0,7.0,2.0,6.0,69.0,44.0,26.0,11.0,10.0,3.0,7.0,0.6571428571428571,0.6521739130434783,0.5416666666666666,0.5454545454545454,0.5714285714285714,0.463768115942029,0.5714285714285714,0.6376811594202898,0.5909090909090909,0.44,0.2,0.4285714285714285,0.3857142857142857,0.4285714285714285
