source,league,match_date,home_team,away_team,home_goals,away_goals,odds_1x,odds_x2,season_code
transfermarkt,P1,2025-12-06,avs fs,rio ave,1,2,,,2025/26
transfermarkt,P1,2025-12-06,famalicão,braga,1,2,,,2025/26
transfermarkt,P1,2025-12-06,santa clara,casa pia,1,0,,,2025/26
transfermarkt,SP1,2025-12-06,alavés,real sociedad,1,0,,,2025/26
transfermarkt,SP1,2025-12-06,athletic club,atlético,1,0,,,2025/26
transfermarkt,SP1,2025-12-06,real betis,barcelona,3,5,,,2025/26
transfermarkt,SP1,2025-12-06,villarreal,getafe,2,0,,,2025/26
transfermarkt,D1,2025-12-07,dortmund,hoffenheim,2,0,,,2025/26
transfermarkt,D1,2025-12-07,hamburg,werder bremen,3,2,,,2025/26
transfermarkt,E0,2025-12-07,brighton,west ham,1,1,,,2025/26
transfermarkt,E0,2025-12-07,fulham,crystal palace,1,2,,,2025/26
transfermarkt,F1,2025-12-07,aj auxerre,fc metz,3,1,,,2025/26
transfermarkt,F1,2025-12-07,fc lorient,lyon,1,0,,,2025/26
transfermarkt,F1,2025-12-07,le havre ac,paris fc,0,0,,,2025/26
transfermarkt,F1,2025-12-07,nice,angers sco,0,1,,,2025/26
transfermarkt,I1,2025-12-07,cagliari,roma,1,0,,,2025/26
transfermarkt,I1,2025-12-07,cremonese,lecce,2,0,,,2025/26
transfermarkt,I1,2025-12-07,lazio,bologna,1,1,,,2025/26
transfermarkt,I1,2025-12-07,napoli,juventus,2,1,,,2025/26
transfermarkt,N1,2025-12-07,az alkmaar,go ahead eagles,2,2,,,2025/26
transfermarkt,N1,2025-12-07,fc volendam,nec nijmegen,2,3,,,2025/26
transfermarkt,N1,2025-12-07,sparta r.,nac breda,1,0,,,2025/26
transfermarkt,N1,2025-12-07,utrecht,fc twente,1,1,,,2025/26
transfermarkt,P1,2025-12-07,alverca,nacional,1,0,,,2025/26
transfermarkt,P1,2025-12-07,estoril,moreirense,3,3,,,2025/26
transfermarkt,P1,2025-12-07,estrela amadora,arouca,3,1,,,2025/26
transfermarkt,P1,2025-12-07,tondela,porto,0,2,,,2025/26
transfermarkt,SP1,2025-12-07,elche cf,girona,3,0,,,2025/26
transfermarkt,SP1,2025-12-07,espanyol,rayo vallecano,1,0,,,2025/26
transfermarkt,SP1,2025-12-07,real madrid,celta de vigo,0,2,,,2025/26
transfermarkt,SP1,2025-12-07,valencia,sevilla fc,1,1,,,2025/26
transfermarkt,E0,2025-12-08,wolves,man utd,1,4,,,2025/26
transfermarkt,I1,2025-12-08,pisa,parma,0,1,,,2025/26
transfermarkt,I1,2025-12-08,torino,ac milan,2,3,,,2025/26
transfermarkt,I1,2025-12-08,udinese,genoa,1,2,,,2025/26
transfermarkt,P1,2025-12-08,vit. guimarães,gil vicente,0,0,,,2025/26
transfermarkt,SP1,2025-12-08,ca osasuna,levante,2,0,,,2025/26
transfermarkt,E1,2025-12-09,blackburn,oxford united,1,1,,,2025/26
transfermarkt,E1,2025-12-09,charlton,middlesbrough,1,2,,,2025/26
transfermarkt,E1,2025-12-09,preston,coventry,1,1,,,2025/26
transfermarkt,E1,2025-12-09,qpr,birmingham,2,1,,,2025/26
transfermarkt,E1,2025-12-09,sheff utd,norwich,1,1,,,2025/26
transfermarkt,E1,2025-12-09,southampton,west brom,3,2,,,2025/26
transfermarkt,E1,2025-12-09,swansea,portsmouth,1,0,,,2025/26
transfermarkt,E1,2025-12-09,watford,sheff wed,1,1,,,2025/26
transfermarkt,E1,2025-12-10,bristol city,leicester,2,2,,,2025/26
transfermarkt,E1,2025-12-10,derby,millwall,1,1,,,2025/26
transfermarkt,E1,2025-12-10,hull city,wrexham,2,0,,,2025/26
transfermarkt,E1,2025-12-10,ipswich,stoke city,1,0,,,2025/26
transfermarkt,D1,2025-12-12,union berlin,leipzig,3,1,,,2025/26
transfermarkt,E1,2025-12-12,west brom,sheff utd,2,0,,,2025/26
transfermarkt,F1,2025-12-12,angers sco,fc nantes,4,1,,,2025/26
transfermarkt,I1,2025-12-12,lecce,pisa,1,0,,,2025/26
transfermarkt,SP1,2025-12-12,real sociedad,girona,1,2,,,2025/26
transfermarkt,D1,2025-12-13,frankfurt,augsburg,1,0,,,2025/26
transfermarkt,D1,2025-12-13,hoffenheim,hamburg,4,1,,,2025/26
transfermarkt,D1,2025-12-13,leverkusen,1.fc köln,2,0,,,2025/26
transfermarkt,D1,2025-12-13,mönchengladbach,wolfsburg,1,3,,,2025/26
transfermarkt,D1,2025-12-13,st. pauli,heidenheim,2,1,,,2025/26
transfermarkt,E0,2025-12-13,arsenal,wolves,2,1,,,2025/26
transfermarkt,E0,2025-12-13,burnley,fulham,2,3,,,2025/26
transfermarkt,E0,2025-12-13,chelsea,everton,2,0,,,2025/26
transfermarkt,E0,2025-12-13,liverpool,brighton,2,0,,,2025/26
transfermarkt,E1,2025-12-13,birmingham,charlton,1,1,,,2025/26
transfermarkt,E1,2025-12-13,coventry,bristol city,1,0,,,2025/26
transfermarkt,E1,2025-12-13,leicester,ipswich,3,1,,,2025/26
transfermarkt,E1,2025-12-13,middlesbrough,qpr,3,1,,,2025/26
transfermarkt,E1,2025-12-13,millwall,hull city,1,3,,,2025/26
transfermarkt,E1,2025-12-13,norwich,southampton,2,1,,,2025/26
transfermarkt,E1,2025-12-13,oxford united,preston,1,2,,,2025/26
transfermarkt,E1,2025-12-13,portsmouth,blackburn,2,1,,,2025/26
transfermarkt,E1,2025-12-13,stoke city,swansea,2,1,,,2025/26
transfermarkt,E1,2025-12-13,wrexham,watford,2,2,,,2025/26
transfermarkt,F1,2025-12-13,fc metz,psg,2,3,,,2025/26
transfermarkt,F1,2025-12-13,paris fc,toulouse,0,3,,,2025/26
transfermarkt,F1,2025-12-13,stade rennais,stade brestois,3,1,,,2025/26
transfermarkt,I1,2025-12-13,atalanta,cagliari,2,1,,,2025/26
transfermarkt,I1,2025-12-13,parma,lazio,0,1,,,2025/26
transfermarkt,I1,2025-12-13,torino,cremonese,1,0,,,2025/26
transfermarkt,N1,2025-12-13,fc groningen,fc volendam,3,0,,,2025/26
transfermarkt,N1,2025-12-13,pec zwolle,fortuna sittard,1,0,,,2025/26
transfermarkt,N1,2025-12-13,psv,heracles almelo,4,3,,,2025/26
transfermarkt,N1,2025-12-13,telstar,nec nijmegen,2,2,,,2025/26
transfermarkt,P1,2025-12-13,casa pia,gil vicente,1,1,,,2025/26
transfermarkt,P1,2025-12-13,rio ave,vit. guimarães,0,1,,,2025/26
transfermarkt,P1,2025-12-13,sporting,avs fs,6,0,,,2025/26
transfermarkt,SP1,2025-12-13,atlético,valencia,2,1,,,2025/26
transfermarkt,SP1,2025-12-13,barcelona,ca osasuna,2,0,,,2025/26
transfermarkt,SP1,2025-12-13,getafe,espanyol,0,1,,,2025/26
transfermarkt,SP1,2025-12-13,rcd mallorca,elche cf,3,1,,,2025/26
transfermarkt,D1,2025-12-14,bayern munich,mainz,2,2,,,2025/26
transfermarkt,D1,2025-12-14,freiburg,dortmund,1,1,,,2025/26
transfermarkt,D1,2025-12-14,werder bremen,stuttgart,0,4,,,2025/26
transfermarkt,E0,2025-12-14,brentford,leeds,1,1,,,2025/26
transfermarkt,E0,2025-12-14,crystal palace,man city,0,3,,,2025/26
transfermarkt,E0,2025-12-14,nott'm forest,tottenham,3,0,,,2025/26
transfermarkt,E0,2025-12-14,sunderland,newcastle,1,0,,,2025/26
transfermarkt,E0,2025-12-14,west ham,aston villa,2,3,,,2025/26
transfermarkt,F1,2025-12-14,aj auxerre,lille,3,4,,,2025/26
transfermarkt,F1,2025-12-14,lens,nice,2,0,,,2025/26
transfermarkt,F1,2025-12-14,lyon,le havre ac,1,0,,,2025/26
transfermarkt,F1,2025-12-14,marseille,monaco,1,0,,,2025/26
transfermarkt,F1,2025-12-14,r. strasbourg,fc lorient,0,0,,,2025/26
transfermarkt,I1,2025-12-14,ac milan,sassuolo,2,2,,,2025/26
transfermarkt,I1,2025-12-14,bologna,juventus,0,1,,,2025/26
transfermarkt,I1,2025-12-14,fiorentina,hellas verona,1,2,,,2025/26
transfermarkt,I1,2025-12-14,genoa,inter,1,2,,,2025/26
transfermarkt,I1,2025-12-14,udinese,napoli,1,0,,,2025/26
transfermarkt,N1,2025-12-14,ajax,feyenoord,2,0,,,2025/26
transfermarkt,N1,2025-12-14,fc twente,go ahead eagles,2,0,,,2025/26
transfermarkt,N1,2025-12-14,nac breda,utrecht,1,1,,,2025/26
transfermarkt,N1,2025-12-14,sparta r.,heerenveen,0,3,,,2025/26
transfermarkt,P1,2025-12-14,arouca,alverca,1,0,,,2025/26
transfermarkt,P1,2025-12-14,famalicão,estoril,4,0,,,2025/26
transfermarkt,P1,2025-12-14,moreirense,benfica,0,4,,,2025/26
transfermarkt,SP1,2025-12-14,alavés,real madrid,1,2,,,2025/26
transfermarkt,SP1,2025-12-14,celta de vigo,athletic club,2,0,,,2025/26
transfermarkt,SP1,2025-12-14,sevilla fc,real oviedo,4,0,,,2025/26
transfermarkt,E0,2025-12-15,man utd,bournemouth,4,4,,,2025/26
transfermarkt,E1,2025-12-15,sheff wed,derby,0,3,,,2025/26
transfermarkt,I1,2025-12-15,roma,como,1,0,,,2025/26
transfermarkt,P1,2025-12-15,braga,santa clara,1,0,,,2025/26
transfermarkt,P1,2025-12-15,nacional,tondela,3,1,,,2025/26
transfermarkt,P1,2025-12-15,porto,estrela amadora,3,1,,,2025/26
transfermarkt,SP1,2025-12-15,rayo vallecano,real betis,0,0,,,2025/26
transfermarkt,D1,2025-12-19,dortmund,mönchengladbach,2,0,,,2025/26
transfermarkt,E1,2025-12-19,swansea,wrexham,2,1,,,2025/26
transfermarkt,P1,2025-12-19,estoril,braga,1,0,,,2025/26
transfermarkt,SP1,2025-12-19,valencia,rcd mallorca,1,1,,,2025/26
transfermarkt,D1,2025-12-20,1.fc köln,union berlin,0,1,,,2025/26
transfermarkt,D1,2025-12-20,augsburg,werder bremen,0,0,,,2025/26
transfermarkt,D1,2025-12-20,hamburg,frankfurt,1,1,,,2025/26
transfermarkt,D1,2025-12-20,leipzig,leverkusen,1,3,,,2025/26
transfermarkt,D1,2025-12-20,stuttgart,hoffenheim,0,0,,,2025/26
transfermarkt,D1,2025-12-20,wolfsburg,freiburg,3,4,,,2025/26
transfermarkt,E0,2025-12-20,bournemouth,burnley,1,1,,,2025/26
transfermarkt,E0,2025-12-20,brighton,sunderland,0,0,,,2025/26
transfermarkt,E0,2025-12-20,everton,arsenal,0,1,,,2025/26
transfermarkt,E0,2025-12-20,leeds,crystal palace,4,1,,,2025/26
transfermarkt,E0,2025-12-20,man city,west ham,3,0,,,2025/26
transfermarkt,E0,2025-12-20,newcastle,chelsea,2,2,,,2025/26
transfermarkt,E0,2025-12-20,tottenham,liverpool,1,2,,,2025/26
transfermarkt,E0,2025-12-20,wolves,brentford,0,2,,,2025/26
transfermarkt,E1,2025-12-20,blackburn,millwall,2,0,,,2025/26
transfermarkt,E1,2025-12-20,bristol city,middlesbrough,2,0,,,2025/26
transfermarkt,E1,2025-12-20,charlton,oxford united,1,0,,,2025/26
transfermarkt,E1,2025-12-20,derby,portsmouth,1,1,,,2025/26
transfermarkt,E1,2025-12-20,hull city,west brom,1,0,,,2025/26
transfermarkt,E1,2025-12-20,ipswich,sheff wed,3,1,,,2025/26
transfermarkt,E1,2025-12-20,preston,norwich,1,1,,,2025/26
transfermarkt,E1,2025-12-20,qpr,leicester,4,1,,,2025/26
transfermarkt,E1,2025-12-20,sheff utd,birmingham,3,0,,,2025/26
transfermarkt,E1,2025-12-20,southampton,coventry,1,1,,,2025/26
transfermarkt,E1,2025-12-20,watford,stoke city,1,0,,,2025/26
transfermarkt,I1,2025-12-20,juventus,roma,2,1,,,2025/26
transfermarkt,I1,2025-12-20,lazio,cremonese,0,0,,,2025/26
transfermarkt,N1,2025-12-20,excelsior,pec zwolle,2,1,,,2025/26
transfermarkt,N1,2025-12-20,heracles almelo,heerenveen,0,3,,,2025/26
transfermarkt,N1,2025-12-20,nac breda,telstar,0,1,,,2025/26
transfermarkt,N1,2025-12-20,nec nijmegen,ajax,2,2,,,2025/26
transfermarkt,P1,2025-12-20,estrela amadora,moreirense,0,0,,,2025/26
transfermarkt,P1,2025-12-20,gil vicente,rio ave,2,2,,,2025/26
transfermarkt,SP1,2025-12-20,ca osasuna,alavés,3,0,,,2025/26
transfermarkt,SP1,2025-12-20,levante,real sociedad,1,1,,,2025/26
transfermarkt,SP1,2025-12-20,real madrid,sevilla fc,2,0,,,2025/26
transfermarkt,SP1,2025-12-20,real oviedo,celta de vigo,0,0,,,2025/26
transfermarkt,D1,2025-12-21,heidenheim,bayern munich,0,4,,,2025/26
transfermarkt,D1,2025-12-21,mainz,st. pauli,0,0,,,2025/26
transfermarkt,E0,2025-12-21,aston villa,man utd,2,1,,,2025/26
transfermarkt,I1,2025-12-21,cagliari,pisa,2,2,,,2025/26
transfermarkt,I1,2025-12-21,fiorentina,udinese,5,1,,,2025/26
transfermarkt,I1,2025-12-21,genoa,atalanta,0,1,,,2025/26
transfermarkt,I1,2025-12-21,sassuolo,torino,0,1,,,2025/26
transfermarkt,N1,2025-12-21,fc volendam,sparta r.,0,1,,,2025/26
transfermarkt,N1,2025-12-21,feyenoord,fc twente,1,1,,,2025/26
transfermarkt,N1,2025-12-21,fortuna sittard,az alkmaar,4,3,,,2025/26
transfermarkt,N1,2025-12-21,go ahead eagles,fc groningen,1,1,,,2025/26
transfermarkt,N1,2025-12-21,utrecht,psv,1,2,,,2025/26
transfermarkt,P1,2025-12-21,avs fs,nacional,2,2,,,2025/26
transfermarkt,P1,2025-12-21,santa clara,arouca,0,0,,,2025/26
transfermarkt,P1,2025-12-21,tondela,casa pia,1,2,,,2025/26
transfermarkt,SP1,2025-12-21,elche cf,rayo vallecano,4,0,,,2025/26
transfermarkt,SP1,2025-12-21,girona,atlético,0,3,,,2025/26
transfermarkt,SP1,2025-12-21,real betis,getafe,4,0,,,2025/26
transfermarkt,SP1,2025-12-21,villarreal,barcelona,0,2,,,2025/26
transfermarkt,E0,2025-12-22,fulham,nott'm forest,1,0,,,2025/26
transfermarkt,P1,2025-12-22,alverca,porto,0,3,,,2025/26
transfermarkt,P1,2025-12-22,benfica,famalicão,1,0,,,2025/26
transfermarkt,SP1,2025-12-22,athletic club,espanyol,1,2,,,2025/26
transfermarkt,P1,2025-12-23,vit. guimarães,sporting,1,4,,,2025/26
transfermarkt,E0,2025-12-26,man utd,newcastle,1,0,,,2025/26
transfermarkt,E1,2025-12-26,birmingham,derby,1,1,,,2025/26
transfermarkt,E1,2025-12-26,coventry,swansea,1,0,,,2025/26
transfermarkt,E1,2025-12-26,leicester,watford,1,2,,,2025/26
transfermarkt,E1,2025-12-26,middlesbrough,blackburn,0,0,,,2025/26
transfermarkt,E1,2025-12-26,millwall,ipswich,0,0,,,2025/26
transfermarkt,E1,2025-12-26,norwich,charlton,1,0,,,2025/26
transfermarkt,E1,2025-12-26,oxford united,southampton,2,1,,,2025/26
transfermarkt,E1,2025-12-26,portsmouth,qpr,1,1,,,2025/26
transfermarkt,E1,2025-12-26,sheff wed,hull city,2,2,,,2025/26
transfermarkt,E1,2025-12-26,stoke city,preston,0,0,,,2025/26
transfermarkt,E1,2025-12-26,west brom,bristol city,1,2,,,2025/26
transfermarkt,E1,2025-12-26,wrexham,sheff utd,5,3,,,2025/26
transfermarkt,E0,2025-12-27,arsenal,brighton,2,1,,,2025/26
transfermarkt,E0,2025-12-27,brentford,bournemouth,4,1,,,2025/26
transfermarkt,E0,2025-12-27,burnley,everton,0,0,,,2025/26
transfermarkt,E0,2025-12-27,chelsea,aston villa,1,2,,,2025/26
transfermarkt,E0,2025-12-27,liverpool,wolves,2,1,,,2025/26
transfermarkt,E0,2025-12-27,nott'm forest,man city,1,2,,,2025/26
transfermarkt,E0,2025-12-27,west ham,fulham,0,1,,,2025/26
transfermarkt,I1,2025-12-27,lecce,como,0,3,,,2025/26
transfermarkt,I1,2025-12-27,parma,fiorentina,1,0,,,2025/26
transfermarkt,I1,2025-12-27,pisa,juventus,0,2,,,2025/26
transfermarkt,I1,2025-12-27,torino,cagliari,1,2,,,2025/26
transfermarkt,I1,2025-12-27,udinese,lazio,1,1,,,2025/26
transfermarkt,P1,2025-12-27,estoril,alverca,4,1,,,2025/26
transfermarkt,P1,2025-12-27,famalicão,estrela amadora,2,3,,,2025/26
transfermarkt,E0,2025-12-28,crystal palace,tottenham,0,1,,,2025/26
transfermarkt,E0,2025-12-28,sunderland,leeds,1,1,,,2025/26
transfermarkt,I1,2025-12-28,ac milan,hellas verona,3,0,,,2025/26
transfermarkt,I1,2025-12-28,atalanta,inter,0,1,,,2025/26
transfermarkt,I1,2025-12-28,bologna,sassuolo,1,1,,,2025/26
transfermarkt,I1,2025-12-28,cremonese,napoli,0,2,,,2025/26
transfermarkt,P1,2025-12-28,arouca,gil vicente,2,2,,,2025/26
transfermarkt,P1,2025-12-28,braga,benfica,2,2,,,2025/26
transfermarkt,P1,2025-12-28,casa pia,vit. guimarães,0,0,,,2025/26
transfermarkt,P1,2025-12-28,sporting,rio ave,4,0,,,2025/26
transfermarkt,E1,2025-12-29,birmingham,southampton,1,1,,,2025/26
transfermarkt,E1,2025-12-29,coventry,ipswich,0,2,,,2025/26
transfermarkt,E1,2025-12-29,leicester,derby,2,1,,,2025/26
transfermarkt,E1,2025-12-29,middlesbrough,hull city,0,1,,,2025/26
transfermarkt,E1,2025-12-29,millwall,bristol city,2,1,,,2025/26
transfermarkt,E1,2025-12-29,norwich,watford,0,1,,,2025/26
transfermarkt,E1,2025-12-29,oxford united,swansea,0,1,,,2025/26
transfermarkt,E1,2025-12-29,portsmouth,charlton,2,1,,,2025/26
transfermarkt,E1,2025-12-29,sheff wed,blackburn,0,0,,,2025/26
transfermarkt,E1,2025-12-29,stoke city,sheff utd,1,2,,,2025/26
transfermarkt,E1,2025-12-29,west brom,qpr,2,1,,,2025/26
transfermarkt,E1,2025-12-29,wrexham,preston,2,1,,,2025/26
transfermarkt,I1,2025-12-29,roma,genoa,3,1,,,2025/26
transfermarkt,P1,2025-12-29,porto,avs fs,2,0,,,2025/26
transfermarkt,E0,2025-12-30,arsenal,aston villa,4,1,,,2025/26
transfermarkt,E0,2025-12-30,burnley,newcastle,1,3,,,2025/26
transfermarkt,E0,2025-12-30,chelsea,bournemouth,2,2,,,2025/26
transfermarkt,E0,2025-12-30,man utd,wolves,1,1,,,2025/26
transfermarkt,E0,2025-12-30,nott'm forest,everton,0,2,,,2025/26
transfermarkt,E0,2025-12-30,west ham,brighton,2,2,,,2025/26
transfermarkt,E0,2026-01-01,brentford,tottenham,0,0,,,2025/26
transfermarkt,E0,2026-01-01,crystal palace,fulham,1,1,,,2025/26
transfermarkt,E0,2026-01-01,liverpool,leeds,0,0,,,2025/26
transfermarkt,E0,2026-01-01,sunderland,man city,0,0,,,2025/26
transfermarkt,E1,2026-01-01,blackburn,wrexham,0,2,,,2025/26
transfermarkt,E1,2026-01-01,bristol city,portsmouth,5,0,,,2025/26
transfermarkt,E1,2026-01-01,charlton,coventry,1,1,,,2025/26
transfermarkt,E1,2026-01-01,derby,middlesbrough,1,0,,,2025/26
transfermarkt,E1,2026-01-01,hull city,stoke city,0,1,,,2025/26
transfermarkt,E1,2026-01-01,ipswich,oxford united,2,1,,,2025/26
transfermarkt,E1,2026-01-01,preston,sheff wed,3,0,,,2025/26
transfermarkt,E1,2026-01-01,qpr,norwich,1,2,,,2025/26
transfermarkt,E1,2026-01-01,sheff utd,leicester,3,1,,,2025/26
transfermarkt,E1,2026-01-01,southampton,millwall,0,0,,,2025/26
transfermarkt,E1,2026-01-01,swansea,west brom,1,0,,,2025/26
transfermarkt,E1,2026-01-01,watford,birmingham,3,0,,,2025/26
transfermarkt,F1,2026-01-02,toulouse,lens,0,3,,,2025/26
transfermarkt,I1,2026-01-02,cagliari,ac milan,0,1,,,2025/26
transfermarkt,P1,2026-01-02,gil vicente,sporting,1,1,,,2025/26
transfermarkt,P1,2026-01-02,vit. guimarães,nacional,2,1,,,2025/26
transfermarkt,SP1,2026-01-02,rayo vallecano,getafe,1,1,,,2025/26
transfermarkt,E0,2026-01-03,aston villa,nott'm forest,3,1,,,2025/26
transfermarkt,E0,2026-01-03,bournemouth,arsenal,2,3,,,2025/26
transfermarkt,E0,2026-01-03,brighton,burnley,2,0,,,2025/26
transfermarkt,E0,2026-01-03,wolves,west ham,3,0,,,2025/26
transfermarkt,F1,2026-01-03,lille,stade rennais,0,2,,,2025/26
transfermarkt,F1,2026-01-03,monaco,lyon,1,3,,,2025/26
transfermarkt,F1,2026-01-03,nice,r. strasbourg,1,1,,,2025/26
transfermarkt,I1,2026-01-03,atalanta,roma,1,0,,,2025/26
transfermarkt,I1,2026-01-03,como,udinese,1,0,,,2025/26
transfermarkt,I1,2026-01-03,genoa,pisa,1,1,,,2025/26
transfermarkt,I1,2026-01-03,juventus,lecce,1,1,,,2025/26
transfermarkt,I1,2026-01-03,sassuolo,parma,1,1,,,2025/26
transfermarkt,P1,2026-01-03,avs fs,moreirense,0,2,,,2025/26
transfermarkt,P1,2026-01-03,benfica,estoril,3,1,,,2025/26
transfermarkt,P1,2026-01-03,estrela amadora,braga,3,3,,,2025/26
transfermarkt,P1,2026-01-03,tondela,arouca,3,1,,,2025/26
transfermarkt,SP1,2026-01-03,ca osasuna,athletic club,1,1,,,2025/26
transfermarkt,SP1,2026-01-03,celta de vigo,valencia,4,1,,,2025/26
transfermarkt,SP1,2026-01-03,elche cf,villarreal,1,3,,,2025/26
transfermarkt,SP1,2026-01-03,espanyol,barcelona,0,2,,,2025/26
transfermarkt,E0,2026-01-04,everton,brentford,2,4,,,2025/26
transfermarkt,E0,2026-01-04,fulham,liverpool,2,2,,,2025/26
transfermarkt,E0,2026-01-04,leeds,man utd,1,1,,,2025/26
transfermarkt,E0,2026-01-04,man city,chelsea,1,1,,,2025/26
transfermarkt,E0,2026-01-04,newcastle,crystal palace,2,0,,,2025/26
transfermarkt,E0,2026-01-04,tottenham,sunderland,1,1,,,2025/26
transfermarkt,E1,2026-01-04,birmingham,coventry,3,2,,,2025/26
transfermarkt,E1,2026-01-04,blackburn,charlton,2,2,,,2025/26
transfermarkt,E1,2026-01-04,bristol city,preston,0,2,,,2025/26
transfermarkt,E1,2026-01-04,derby,wrexham,1,2,,,2025/26
transfermarkt,E1,2026-01-04,middlesbrough,southampton,4,0,,,2025/26
transfermarkt,E1,2026-01-04,millwall,swansea,2,1,,,2025/26
transfermarkt,E1,2026-01-04,norwich,stoke city,0,2,,,2025/26
transfermarkt,E1,2026-01-04,qpr,sheff wed,3,0,,,2025/26
transfermarkt,F1,2026-01-04,fc lorient,fc metz,1,1,,,2025/26
transfermarkt,F1,2026-01-04,le havre ac,angers sco,2,1,,,2025/26
transfermarkt,F1,2026-01-04,marseille,fc nantes,0,2,,,2025/26
transfermarkt,F1,2026-01-04,psg,paris fc,2,1,,,2025/26
transfermarkt,F1,2026-01-04,stade brestois,aj auxerre,2,0,,,2025/26
transfermarkt,I1,2026-01-04,fiorentina,cremonese,1,0,,,2025/26
transfermarkt,I1,2026-01-04,hellas verona,torino,0,3,,,2025/26
transfermarkt,I1,2026-01-04,inter,bologna,3,1,,,2025/26
transfermarkt,I1,2026-01-04,lazio,napoli,0,2,,,2025/26
transfermarkt,P1,2026-01-04,alverca,famalicão,1,0,,,2025/26
transfermarkt,P1,2026-01-04,rio ave,casa pia,3,1,,,2025/26
transfermarkt,P1,2026-01-04,santa clara,porto,0,1,,,2025/26
transfermarkt,SP1,2026-01-04,alavés,real oviedo,1,1,,,2025/26
transfermarkt,SP1,2026-01-04,rcd mallorca,girona,1,2,,,2025/26
transfermarkt,SP1,2026-01-04,real madrid,real betis,5,1,,,2025/26
transfermarkt,SP1,2026-01-04,real sociedad,atlético,1,1,,,2025/26
transfermarkt,SP1,2026-01-04,sevilla fc,levante,0,3,,,2025/26
transfermarkt,E1,2026-01-05,leicester,west brom,2,1,,,2025/26
transfermarkt,E0,2026-01-06,west ham,nott'm forest,1,2,,,2025/26
transfermarkt,I1,2026-01-06,lecce,roma,0,2,,,2025/26
transfermarkt,I1,2026-01-06,pisa,como,0,3,,,2025/26
transfermarkt,I1,2026-01-06,sassuolo,juventus,0,3,,,2025/26
transfermarkt,E0,2026-01-07,bournemouth,tottenham,3,2,,,2025/26
transfermarkt,E0,2026-01-07,brentford,sunderland,3,0,,,2025/26
transfermarkt,E0,2026-01-07,burnley,man utd,2,2,,,2025/26
transfermarkt,E0,2026-01-07,crystal palace,aston villa,0,0,,,2025/26
transfermarkt,E0,2026-01-07,everton,wolves,1,1,,,2025/26
transfermarkt,E0,2026-01-07,fulham,chelsea,2,1,,,2025/26
transfermarkt,E0,2026-01-07,man city,brighton,1,1,,,2025/26
transfermarkt,E0,2026-01-07,newcastle,leeds,4,3,,,2025/26
transfermarkt,I1,2026-01-07,bologna,atalanta,0,2,,,2025/26
transfermarkt,I1,2026-01-07,lazio,fiorentina,2,2,,,2025/26
transfermarkt,I1,2026-01-07,napoli,hellas verona,2,2,,,2025/26
transfermarkt,I1,2026-01-07,parma,inter,0,2,,,2025/26
transfermarkt,I1,2026-01-07,torino,udinese,1,2,,,2025/26
transfermarkt,E0,2026-01-08,arsenal,liverpool,0,0,,,2025/26
transfermarkt,I1,2026-01-08,ac milan,genoa,1,1,,,2025/26
transfermarkt,I1,2026-01-08,cremonese,cagliari,2,2,,,2025/26
transfermarkt,D1,2026-01-09,frankfurt,dortmund,3,3,,,2025/26
transfermarkt,SP1,2026-01-09,getafe,real sociedad,1,2,,,2025/26
transfermarkt,D1,2026-01-10,freiburg,hamburg,2,1,,,2025/26
transfermarkt,D1,2026-01-10,heidenheim,1.fc köln,2,2,,,2025/26
transfermarkt,D1,2026-01-10,leverkusen,stuttgart,1,4,,,2025/26
transfermarkt,D1,2026-01-10,union berlin,mainz,2,2,,,2025/26
transfermarkt,I1,2026-01-10,atalanta,torino,2,0,,,2025/26
transfermarkt,I1,2026-01-10,como,bologna,1,1,,,2025/26
transfermarkt,I1,2026-01-10,roma,sassuolo,2,0,,,2025/26
transfermarkt,I1,2026-01-10,udinese,pisa,2,2,,,2025/26
transfermarkt,N1,2026-01-10,az alkmaar,fc volendam,1,0,,,2025/26
transfermarkt,N1,2026-01-10,fc groningen,nac breda,0,0,,,2025/26
transfermarkt,N1,2026-01-10,fc twente,pec zwolle,1,1,,,2025/26
transfermarkt,N1,2026-01-10,psv,excelsior,5,1,,,2025/26
transfermarkt,SP1,2026-01-10,girona,ca osasuna,1,0,,,2025/26
transfermarkt,SP1,2026-01-10,real oviedo,real betis,1,1,,,2025/26
transfermarkt,SP1,2026-01-10,valencia,elche cf,1,1,,,2025/26
transfermarkt,SP1,2026-01-10,villarreal,alavés,3,1,,,2025/26
transfermarkt,D1,2026-01-11,bayern munich,wolfsburg,8,1,,,2025/26
transfermarkt,D1,2026-01-11,mönchengladbach,augsburg,4,0,,,2025/26
transfermarkt,I1,2026-01-11,fiorentina,ac milan,1,1,,,2025/26
transfermarkt,I1,2026-01-11,hellas verona,lazio,0,1,,,2025/26
transfermarkt,I1,2026-01-11,inter,napoli,2,2,,,2025/26
transfermarkt,I1,2026-01-11,lecce,parma,1,2,,,2025/26
transfermarkt,N1,2026-01-11,go ahead eagles,fortuna sittard,2,2,,,2025/26
transfermarkt,N1,2026-01-11,heerenveen,feyenoord,2,2,,,2025/26
transfermarkt,N1,2026-01-11,sparta r.,heracles almelo,2,0,,,2025/26
transfermarkt,N1,2026-01-11,telstar,ajax,2,3,,,2025/26
transfermarkt,P1,2026-01-11,moreirense,tondela,1,0,,,2025/26
