match_id,match_date,y,rank_value,historical_percentile,label,bet_eligible,vetoed
bt-11790,2026-03-17,1.0,0.962872875635248,93.86022861255825,TOP_HISTORICAL_QUINTILE,True,False
bt-11984,2026-03-27,1.0,0.962872875635248,93.86022861255825,TOP_HISTORICAL_QUINTILE,True,False
bt-6626,2023-10-23,1.0,0.96272161043962,93.8151797127941,TOP_HISTORICAL_QUINTILE,True,False
bt-17517,2026-06-15,1.0,0.9627073795348984,93.81094154949622,TOP_HISTORICAL_QUINTILE,True,False
bt-4682,2021-11-10,1.0,0.9625902514729592,93.77605916759761,TOP_HISTORICAL_QUINTILE,True,False
bt-7551,2024-09-25,1.0,0.9625096346529932,93.75205034635573,TOP_HISTORICAL_QUINTILE,True,False
bt-5924,2023-02-20,1.0,0.962419418836987,93.72518280927603,TOP_HISTORICAL_QUINTILE,True,False
bt-3540,2020-02-24,1.0,0.9623766650082446,93.71245011860285,TOP_HISTORICAL_QUINTILE,True,False
bt-3062,2019-09-30,1.0,0.9621096255613756,93.63292202078017,TOP_HISTORICAL_QUINTILE,True,False
bt-2411,2019-02-18,1.0,0.9620840240671172,93.62529753621934,TOP_HISTORICAL_QUINTILE,True,False
bt-7578,2024-09-25,0.0,0.9620788438769152,93.62375480282188,TOP_HISTORICAL_QUINTILE,True,False
bt-6168,2023-07-31,1.0,0.9620467522360526,93.61419746144877,TOP_HISTORICAL_QUINTILE,True,False
bt-2808,2019-08-26,1.0,0.9620043595993226,93.6015723388298,TOP_HISTORICAL_QUINTILE,True,False
bt-8484,2025-03-18,1.0,0.9619076703618102,93.57277692590694,TOP_HISTORICAL_QUINTILE,True,False
bt-8626,2025-04-07,1.0,0.9617689806624994,93.53147318556776,TOP_HISTORICAL_QUINTILE,True,False
bt-8628,2025-04-07,0.0,0.9617689806624994,93.53147318556776,TOP_HISTORICAL_QUINTILE,True,False
bt-8629,2025-04-07,1.0,0.9617689806624994,93.53147318556776,TOP_HISTORICAL_QUINTILE,True,False
bt-8641,2025-04-14,1.0,0.9617689806624994,93.53147318556776,TOP_HISTORICAL_QUINTILE,True,False
bt-8685,2025-05-05,1.0,0.9617689806624994,93.53147318556776,TOP_HISTORICAL_QUINTILE,True,False
bt-8688,2025-05-05,1.0,0.9617689806624994,93.53147318556776,TOP_HISTORICAL_QUINTILE,True,False
bt-1923,2018-10-01,1.0,0.9616743799524116,93.50329976544512,TOP_HISTORICAL_QUINTILE,True,False
bt-4556,2021-10-06,1.0,0.961668454376082,93.50153504558997,TOP_HISTORICAL_QUINTILE,True,False
bt-6205,2023-08-07,1.0,0.9615948310076908,93.47960897244948,TOP_HISTORICAL_QUINTILE,True,False
bt-17516,2026-06-15,1.0,0.9615697832890728,93.47214941005208,TOP_HISTORICAL_QUINTILE,True,False
bt-17383,2024-06-24,0.0,0.9615635282357902,93.47028656733283,TOP_HISTORICAL_QUINTILE,True,False
bt-6225,2023-08-07,1.0,0.9615561959756932,93.46810291729503,TOP_HISTORICAL_QUINTILE,True,False
bt-17289,2019-07-01,1.0,0.9614593462207474,93.43925970002603,TOP_HISTORICAL_QUINTILE,True,False
bt-17252,2019-06-10,1.0,0.9614209769602756,93.42783279536472,TOP_HISTORICAL_QUINTILE,True,False
bt-5849,2023-02-06,0.0,0.9614206878801056,93.42774670322999,TOP_HISTORICAL_QUINTILE,True,False
bt-17506,2026-06-08,1.0,0.961403200418671,93.42253869160494,TOP_HISTORICAL_QUINTILE,True,False
bt-7951,2025-01-13,0.0,0.9611816628312496,93.35656168659528,TOP_HISTORICAL_QUINTILE,True,False
bt-17386,2024-06-24,1.0,0.9611105369543704,93.3353794015041,TOP_HISTORICAL_QUINTILE,True,False
bt-944,2017-10-31,1.0,0.96100734358188,93.30464696583479,TOP_HISTORICAL_QUINTILE,True,False
bt-8815,2025-07-21,1.0,0.9608880054452452,93.26910639265152,TOP_HISTORICAL_QUINTILE,True,False
bt-6166,2023-07-31,0.0,0.9608123253884724,93.24656780882495,TOP_HISTORICAL_QUINTILE,True,False
bt-17459,2025-06-30,0.0,0.9607157663416472,93.21781116851727,TOP_HISTORICAL_QUINTILE,True,False
bt-3296,2020-01-06,1.0,0.9607060911829928,93.21492977038324,TOP_HISTORICAL_QUINTILE,True,False
bt-17261,2019-06-17,0.0,0.9607051080395312,93.21463697645223,TOP_HISTORICAL_QUINTILE,True,False
bt-17315,2023-06-12,1.0,0.9606431786575396,93.1961935367025,TOP_HISTORICAL_QUINTILE,True,False
bt-607,2017-08-28,0.0,0.9605842988171648,93.1786582932768,TOP_HISTORICAL_QUINTILE,True,False
bt-5671,2023-01-09,1.0,0.960326646035704,93.10192567624755,TOP_HISTORICAL_QUINTILE,True,False
bt-3509,2020-02-17,1.0,0.960250463868202,93.07923755679376,TOP_HISTORICAL_QUINTILE,True,False
bt-9743,2025-10-13,0.0,0.9602227304781074,93.07097816371059,TOP_HISTORICAL_QUINTILE,True,False
bt-17410,2025-06-09,1.0,0.9601344072104068,93.04467425409698,TOP_HISTORICAL_QUINTILE,True,False
bt-11395,2026-03-02,1.0,0.9600771184868316,93.0276128676013,TOP_HISTORICAL_QUINTILE,True,False
bt-6540,2023-10-02,1.0,0.9599514505986106,92.99018720549488,TOP_HISTORICAL_QUINTILE,True,False
bt-12796,2018-04-23,1.0,0.959825561568437,92.95269568420903,TOP_HISTORICAL_QUINTILE,True,False
bt-4681,2021-11-10,1.0,0.9598224068092271,92.95175615260801,TOP_HISTORICAL_QUINTILE,True,False
bt-4176,2021-03-22,0.0,0.9595942129052384,92.88379680303724,TOP_HISTORICAL_QUINTILE,True,False
