match_date,surface,tourney_name,round,winner_name,loser_name,p_tiebreak,hold_asym,min_hold,s2_tb_rate_avg,y_s1_tb,y_s2_tb,p_pred
2026-03-17,Hard,Miami,R16,Victoria Mboko,Mirra Andreeva,0.1388610405363637,0.0761454533358652,0.6549200982733077,0.06666666666666667,1.0,0.0,0.1110949161085491
2026-03-17,Hard,Miami,Q1,Kamilla Rakhimova,Leolia Jeanjean,0.1265146796642988,0.22947142645573715,0.5574234789111611,0.1,1.0,0.0,0.08168190937678874
2026-03-17,Hard,Miami,Q2,Kimberly Birrell,Yue Yuan,0.1439507998534673,0.01670973640796536,0.6680594604291155,0.08333333333333333,0.0,0.0,0.10996948894677955
2026-03-17,Hard,Miami,Q1,Talia Gibson,Ekaterine Gorgodze,0.0612728850035763,0.22831261612360776,0.5893914977798267,0.1,0.0,0.0,0.09289732776274445
2026-03-17,Hard,Miami,Q1,Varvara Lepchenko,Victoria Jimenez Kasintseva,0.1172072386908137,0.09684747966086149,0.5248715772446111,0.08333333333333333,0.0,0.0,0.08659725293143956
2026-03-17,Hard,Miami,R64,Talia Gibson,Naomi Osaka,0.1672433243209513,0.03856935745619916,0.7646460779672313,0.11666666666666667,0.0,0.0,0.13707612872370997
2026-03-17,Hard,Miami,Q1,Viktorija Golubic,Thea Frodin,0.0524677793099815,0.25918879951396673,0.3654429570099032,0.16666666666666666,0.0,0.0,0.06440461547329514
2026-03-17,Hard,Miami,R64,Hailey Baptiste,Liudmila Samsonova,0.2155115896252099,0.0601436763609533,0.6965872021651662,0.11666666666666667,0.0,0.0,0.12523465539756254
2026-03-17,Hard,Miami,R64,Jasmine Paolini,Taylor Townsend,0.1430956610731441,0.1175523827933963,0.675573978986895,0.11666666666666667,0.0,0.0,0.12090129772152332
2026-03-17,Hard,Miami,R32,Mirra Andreeva,Marie Bouzkova,0.1103529434053462,0.17351796245032314,0.5614563072072875,0.08333333333333333,1.0,0.0,0.09010216966313309
2026-03-17,Hard,Miami,F,Linda Fruhvirtova,Varvara Lepchenko,0.1617427372185169,0.030039892612668595,0.6448653169368211,0.06666666666666667,0.0,0.0,0.11060217119000847
2026-03-17,Hard,Miami,R128,Mccartney Kessler,Magdalena Frech,0.1374588096254994,0.030400899845905993,0.6404000845682873,0.13333333333333333,0.0,0.0,0.11175497595352649
2026-03-17,Hard,Miami,Q1,Kimberly Birrell,Viktoriya Tomova,0.1576774578511921,0.041709593057783545,0.5865161341051663,0.15,0.0,0.0,0.09252024705097286
2026-03-17,Hard,Miami,R128,Elisabetta Cocciaretto,Darja Semenistaja,0.0721832203613389,0.04669912315469582,0.6451130712925961,0.15,0.0,0.0,0.1073056134212708
2026-03-17,Hard,Miami,R128,Dayana Yastremska,Ashlyn Krueger,0.1217320835064879,0.10482426555545465,0.6214885754594709,0.11666666666666667,0.0,0.0,0.11275057625023041
2026-03-17,Hard,Miami,R32,Belinda Bencic,Diana Shnaider,0.1632606399331929,0.10257284111272091,0.6692136186308324,0.1,0.0,0.0,0.10911442203967663
2026-03-17,Hard,Miami,R128,Hailey Baptiste,Tatjana Maria,0.3457397938344188,0.08416971297611653,0.649833721783285,0.1,0.0,0.0,0.10288275013824447
2026-03-17,Hard,Miami,R128,Talia Gibson,Sara Bejlek,0.3059908434448593,0.08495586057152371,0.6833437875866955,0.09,0.0,0.0,0.12206207067038036
2026-03-17,Hard,Miami,Q1,Bianca Andreescu,Suzan Lamens,0.0335086243072097,0.19856291930311043,0.5149784889507143,0.03333333333333333,0.0,0.0,0.0836852704428235
2026-03-17,Hard,Miami,R16,Jessica Pegula,Jaqueline Cristian,0.0636971684475262,0.17064863159600807,0.6361635278099989,0.13333333333333333,0.0,0.0,0.10144870225837338
2026-03-17,Hard,Miami,F,Anastasia Zakharova,Rebecca Sramkova,0.1208970109796015,0.0452957912870402,0.6196064605361895,0.08333333333333333,0.0,0.0,0.10732709757312636
2026-03-17,Hard,Miami,R64,Elina Svitolina,Emerson Jones,0.0613366054321455,0.2931803100399071,0.421333858694269,0.13333333333333333,0.0,0.0,0.06449604239359596
2026-03-17,Hard,Miami,R128,Anastasia Zakharova,Anna Bondar,0.1817337653098681,0.014696436423453196,0.6974180920791544,0.13333333333333333,0.0,0.0,0.12225297890717732
2026-03-17,Hard,Miami,R16,Hailey Baptiste,Jelena Ostapenko,0.2440413678530156,0.0643218225738097,0.6257163429746,0.11666666666666667,0.0,0.0,0.10702556469591167
2026-03-17,Hard,Miami,R32,Coco Gauff,Alycia Parks,0.0749432633750567,0.01234663074747877,0.6789680886998783,0.13333333333333333,0.0,0.0,0.10261463129316632
2026-03-17,Hard,Miami,Q1,Renata Zarazua,Martina Trevisan,0.0515498551610965,0.02039985568837477,0.616315489398224,0.03333333333333333,0.0,0.0,0.09907739771884981
2026-03-17,Hard,Miami,R64,Leylah Fernandez,Oksana Selekhmeteva,0.0988004054227766,0.05960988613353635,0.7077038780708936,0.08333333333333334,1.0,0.0,0.12567524918275738
2026-03-17,Hard,Miami,R64,Diana Shnaider,Tereza Valentova,0.1316141857551456,0.2590686596507108,0.437413706041358,0.15,1.0,1.0,0.06927370501820782
2026-03-17,Hard,Miami,QF,Karolina Muchova,Victoria Mboko,0.0935620327728326,0.1214329237125249,0.6973018550078751,0.08333333333333334,0.0,1.0,0.1269801798193112
2026-03-17,Hard,Miami,R32,Victoria Mboko,Anastasia Zakharova,0.0756870771580423,0.03711759734839393,0.6538423722791125,0.11666666666666667,0.0,0.0,0.10057751998066658
2026-03-17,Hard,Miami,F,Aliaksandra Sasnovich,Renata Zarazua,0.0694337789309082,0.08612585926353955,0.5892919692929344,0.08333333333333334,0.0,0.0,0.09960501201206823
2026-03-17,Hard,Miami,R128,Elsa Jacquemot,Darja Vidmanova,0.0671505469011227,0.1128500619948255,0.5077351082537656,0.11666666666666667,1.0,0.0,0.08188487979723735
2026-03-17,Hard,Miami,Q1,Anastasia Zakharova,Louisa Chirico,0.1137576095151735,0.32432502128395657,0.4177623819334537,0.11666666666666667,0.0,0.0,0.06556915708966173
2026-03-17,Hard,Miami,R64,Jessica Pegula,Francesca Jones,0.0497735320135618,0.22707666225321,0.6103824811489441,0.15000000000000002,0.0,0.0,0.09227148080066629
2026-03-18,Hard,Miami,R128,Serrano Maria Camila Osorio,Katerina Siniakova,0.0407973630290371,0.04706396789163536,0.6273687147972462,0.06666666666666667,0.0,0.0,0.10945193605658708
2026-03-18,Hard,Miami,R128,Sorana Cirstea,Shuai Zhang,0.0585947927860745,0.06417117243009252,0.7003212208221256,0.06666666666666667,0.0,0.0,0.10902675144869296
2026-03-18,Hard,Miami,R128,Anna Blinkova,Sofia Kenin,0.1165163216532223,0.01913283496162055,0.6080871027921948,0.06666666666666667,0.0,0.0,0.10515267581693503
2026-03-19,Hard,Miami,R128,Peyton Stearns,Viktorija Golubic,0.1131426428925535,0.031506718116971366,0.6315707687650935,0.06666666666666667,0.0,0.0,0.10548864817558745
2026-03-19,Hard,Miami,R128,Elvina Kalieva,Dalma Galfi,0.0244251763229627,0.06678379108126309,0.697237596728906,0.1,0.0,0.0,0.1225320632530412
2026-03-19,Hard,Miami,R128,Ann Li,Kimberly Birrell,0.1459431489335268,0.07788606509657969,0.6535335893208486,0.11666666666666667,0.0,0.0,0.11524746341619796
2026-03-19,Hard,Miami,R128,Alycia Parks,Sinja Kraus,0.1095069028406217,0.024545531871032478,0.6849516830118132,0.08333333333333334,0.0,0.0,0.1246366398042051
2026-03-19,Hard,Miami,R128,Lilli Tagger,Ella Seidel,0.046996436165362,0.14688916728511553,0.4622691408324418,0.08333333333333334,0.0,0.0,0.0721021760116914
2026-03-19,Hard,Miami,R128,Oksana Selekhmeteva,Emiliana Arango,0.1291328589192645,0.2592517286922248,0.4611407952226023,0.05,0.0,0.0,0.07719373100632788
2026-03-19,Hard,Miami,R128,Anastasia Zakharova,Anna Bondar,0.1812621318574211,0.014696436423453196,0.6974180920791544,0.11666666666666667,0.0,0.0,0.1194062846005039
2026-03-19,Hard,Miami,R128,Talia Gibson,Sara Bejlek,0.3048128655299008,0.08495586057152371,0.6833437875866955,0.07179487179487179,0.0,0.0,0.11839123609956219
2026-03-19,Hard,Miami,R128,Francesca Jones,Venus Williams,0.0250781163170901,0.1828735740685914,0.4920382099933731,0.08333333333333334,0.0,0.0,0.08593729611182065
2026-03-19,Hard,Miami,R128,Tereza Valentova,Katie Volynets,0.0745980052314846,0.21169104712843634,0.4195228491975007,0.08333333333333334,0.0,0.0,0.06601551232478761
2026-03-19,Hard,Miami,R128,Elisabetta Cocciaretto,Darja Semenistaja,0.0720242610969928,0.04669912315469582,0.6451130712925961,0.11666666666666667,0.0,0.0,0.10406605348925928
2026-03-19,Hard,Miami,R128,Hailey Baptiste,Tatjana Maria,0.3452903943434505,0.08416971297611653,0.649833721783285,0.08333333333333334,0.0,0.0,0.10120464597883033
2026-03-19,Hard,Miami,R128,Paula Badosa,Aliaksandra Sasnovich,0.0619077127205123,0.047325908549981754,0.6588973698647447,0.11666666666666667,0.0,0.0,0.11326746711572963
2026-03-19,Hard,Miami,R64,Alexandra Eala,Laura Siegemund,0.1625141333143169,0.12265982487794769,0.5283476461574563,0.11666666666666667,0.0,0.0,0.09079621968605063
2026-03-20,Hard,Miami,R64,Sorana Cirstea,Linda Noskova,0.2439525192476189,0.10127170145052644,0.7139994908509554,0.05,0.0,0.0,0.12805800835907583
2026-03-20,Hard,Miami,R64,Magda Linette,Iga Swiatek,0.1533105455421831,0.22181660426847227,0.5762209085143768,0.06666666666666667,0.0,0.0,0.0861917766009531
2026-03-20,Hard,Miami,R64,Alycia Parks,Maria Sakkari,0.1041205201583074,0.029137745407295856,0.6921554579618683,0.06666666666666667,0.0,0.0,0.11583404055532237
2026-03-20,Hard,Miami,R64,Mirra Andreeva,Mccartney Kessler,0.1728622569445229,0.1215682326839308,0.603781026568478,0.08333333333333334,0.0,0.0,0.10030948504703029
2026-03-20,Hard,Miami,R128,Dayana Yastremska,Ashlyn Krueger,0.1223115345546986,0.10482426555545465,0.6214885754594709,0.11666666666666667,0.0,0.0,0.11487414178155338
2026-03-20,Hard,Miami,R64,Karolina Muchova,Serrano Maria Camila Osorio,0.0635098201437558,0.14521256504415148,0.6477589946485827,0.08333333333333334,0.0,0.0,0.10294450846141935
2026-03-20,Hard,Miami,R64,Marie Bouzkova,Elsa Jacquemot,0.0580574542419434,0.07357564577089604,0.6140069148769169,0.06666666666666667,0.0,0.0,0.09857733822620898
2026-03-20,Hard,Miami,R64,Amanda Anisimova,Ajla Tomljanovic,0.1668672130734663,0.060118976183992756,0.6685302725686953,0.06666666666666667,0.0,0.0,0.1027634505090082
2026-03-20,Hard,Miami,R64,Diana Shnaider,Tereza Valentova,0.1318982037838044,0.2590686596507108,0.437413706041358,0.11666666666666667,0.0,0.0,0.06828978587745937
2026-03-20,Hard,Miami,R64,Victoria Mboko,Anna Blinkova,0.0474592004783724,0.22373374510347044,0.515039744281762,0.06666666666666667,0.0,0.0,0.07548019439298616
2026-03-20,Hard,Miami,R128,Kamilla Rakhimova,Solana Sierra,0.0355895352612258,0.20825355018040115,0.5421693506947554,0.13333333333333333,0.0,0.0,0.09978480344497555
2026-03-20,Hard,Miami,R128,Elena Gabriela Ruse,Antonia Ruzic,0.0785955303894459,0.11325257762146046,0.6361992100414781,0.13333333333333333,0.0,0.0,0.11299159882396488
2026-03-20,Hard,Miami,R64,Katie Boulter,Clara Tauson,0.2431198370253862,0.06787044595745373,0.6325078345286415,0.06666666666666667,0.0,0.0,0.11246196012761814
2026-03-20,Hard,Miami,R128,Emerson Jones,Linda Fruhvirtova,0.0837081541435157,0.23573788543494495,0.4335707685872002,0.11666666666666667,0.0,0.0,0.07344044374443993
2026-03-20,Hard,Miami,R64,Coco Gauff,Elisabetta Cocciaretto,0.071530617343604,0.02090177247376057,0.6421836952084139,0.13333333333333333,0.0,0.0,0.10025748424345286
2026-03-20,Hard,Miami,R64,Belinda Bencic,Zeynep Sonmez,0.0635691158877145,0.1473117582240231,0.5935659114155913,0.08333333333333333,0.0,0.0,0.08918128013809799
2026-03-20,Hard,Miami,R64,Anastasia Zakharova,Anna Kalinskaya,0.1006550649104816,0.011259865481926146,0.6325794828343212,0.06666666666666667,0.0,0.0,0.10433731037378176
2026-03-20,Hard,Miami,R64,Hailey Baptiste,Liudmila Samsonova,0.2173347252142727,0.0601436763609533,0.6965872021651662,0.08333333333333334,0.0,0.0,0.12708765939838382
2026-03-20,Hard,Miami,R64,Jasmine Paolini,Taylor Townsend,0.1425740668192683,0.1175523827933963,0.675573978986895,0.1,0.0,0.0,0.11804355460770784
2026-03-21,Hard,Miami,R64,Iva Jovic,Paula Badosa,0.0595609059182986,0.09522890870016176,0.7076414676494325,0.13333333333333333,0.0,0.0,0.13327389185284313
2026-03-21,Hard,Miami,R64,Aryna Sabalenka,Ann Li,0.1029424402527223,0.1758180316955572,0.6828328114548754,0.1,0.0,0.0,0.0991025241467366
2026-03-21,Hard,Miami,R32,Karolina Muchova,Katie Boulter,0.1323597003361042,0.16090122096095594,0.6270067363779187,0.03333333333333333,0.0,0.0,0.09488279202834479
2026-03-21,Hard,Miami,R64,Talia Gibson,Naomi Osaka,0.1687997472697367,0.03856935745619916,0.7646460779672313,0.1,0.0,0.0,0.14052957176336578
2026-03-21,Hard,Miami,R32,Victoria Mboko,Anastasia Zakharova,0.0757994961872344,0.03711759734839393,0.6538423722791125,0.1,0.0,0.0,0.10018642834983542
2026-03-21,Hard,Miami,R64,Jaqueline Cristian,Peyton Stearns,0.1430849871190202,0.043029929348293194,0.6695243654431854,0.03333333333333333,0.0,0.0,0.11419966325218449
2026-03-21,Hard,Miami,R64,Marta Kostyuk,Kamilla Rakhimova,0.0707270776573573,0.12162645286129825,0.6624296719477742,0.13333333333333333,0.0,0.0,0.10869515856445797
2026-03-21,Hard,Miami,R64,Jessica Pegula,Francesca Jones,0.0497944663065134,0.22707666225321,0.6103824811489441,0.13333333333333333,0.0,0.0,0.09121163853699221
2026-03-21,Hard,Miami,R32,Sorana Cirstea,Elise Mertens,0.0637395357202731,0.050164304318054076,0.7195770285954822,0.08333333333333334,0.0,0.0,0.12277514842069163
2026-03-21,Hard,Miami,R32,Belinda Bencic,Diana Shnaider,0.1629619011320046,0.10257284111272091,0.6692136186308324,0.06666666666666667,0.0,0.0,0.10589615095024289
2026-03-21,Hard,Miami,R64,Madison Keys,Elena Gabriela Ruse,0.1260863761357875,0.03630142346730847,0.6788132372033664,0.15,0.0,0.0,0.11301988388254729
2026-03-21,Hard,Miami,R64,Elena Rybakina,Yulia Putintseva,0.073991778999271,0.19692085358393396,0.6333828239978865,0.08333333333333334,0.0,0.0,0.09331094890322576
2026-03-21,Hard,Miami,R32,Alexandra Eala,Magda Linette,0.136046213400218,0.09155239209364885,0.6090195542122024,0.08333333333333334,0.0,0.0,0.10694978658796114
2026-03-21,Hard,Miami,R64,Jelena Ostapenko,Dayana Yastremska,0.1175448782425518,0.059317804234145566,0.5671354940370289,0.13333333333333333,0.0,0.0,0.10085712436567766
2026-03-21,Hard,Miami,R64,Qinwen Zheng,Sloane Stephens,0.1471159339494166,0.18360865289097394,0.6194218913462304,0.03333333333333333,0.0,0.0,0.09012362436124845
2026-03-21,Hard,Miami,R32,Mirra Andreeva,Marie Bouzkova,0.1101111447625514,0.17351796245032314,0.5614563072072875,0.06666666666666667,0.0,0.0,0.08877298641809302
2026-03-21,Hard,Miami,R64,Ekaterina Alexandrova,Lilli Tagger,0.0838105828423276,0.2534129559619328,0.4454052179255249,0.08333333333333334,0.0,0.0,0.06808767639193024
2026-03-22,Hard,Miami,R32,Talia Gibson,Iva Jovic,0.0944390957642426,0.06786239126154736,0.7375729992836427,0.1,0.0,0.0,0.1325196793907864
2026-03-22,Hard,Miami,R32,Jaqueline Cristian,Ekaterina Alexandrova,0.0891244138848407,0.011790238879311188,0.6629372536200537,0.06666666666666667,0.0,0.0,0.11600874371590461
2026-03-22,Hard,Miami,R32,Qinwen Zheng,Madison Keys,0.209541302404101,0.06488151866487302,0.7090247743597289,0.1,0.0,0.0,0.1286117231618418
2026-03-22,Hard,Miami,R32,Coco Gauff,Alycia Parks,0.0750513484414833,0.01234663074747877,0.6789680886998783,0.11666666666666667,0.0,0.0,0.1021994391432944
2026-03-22,Clay,Dubrovnik,SF,Tara Wurth,Vlada Kozak,0.3552634044637002,0.04923931869251613,0.4334480121933423,0.06666666666666667,0.0,0.0,0.06700515276764572
2026-03-22,Hard,Miami,R32,Elena Rybakina,Marta Kostyuk,0.0680115574387007,0.05783652731105582,0.7829381176094877,0.1,0.0,0.0,0.1253358553751719
2026-03-22,Hard,Miami,R32,Jelena Ostapenko,Jasmine Paolini,0.1387064528489652,0.0937983027353273,0.5707239525060818,0.08333333333333334,0.0,0.0,0.09801301532806792
2026-03-22,Clay,Dubrovnik,SF,Noha Noma Akugue,Min Liu,0.1078900763539294,0.3085142113588676,0.4034783088432988,0.15,0.0,0.0,0.07049741885183886
2026-03-23,Hard,Miami,R16,Coco Gauff,Sorana Cirstea,0.0569225744697449,0.11446062009765223,0.632172330478485,0.13333333333333333,0.0,0.0,0.11123758889786585
2026-03-23,Hard,W50 Croissy-Beaubourg,R16,Harmony Tan,Mia Pohankova,0.1592598813833411,0.3018812621249017,0.4024033432696605,0.08333333333333334,0.0,0.0,0.07229171737097546
2026-03-23,Hard,Miami,R16,Victoria Mboko,Mirra Andreeva,0.1386056134916712,0.0761454533358652,0.6549200982733077,0.08333333333333334,0.0,0.0,0.11170089424045235
2026-03-23,Hard,W75 Murska Sobota,R16,Daria Snigur,Francisca Jorge,0.0569182607537164,0.16963355604569574,0.5385171287341916,0.06666666666666667,0.0,0.0,0.08389778315199073
2026-03-23,Hard,Miami,R16,Karolina Muchova,Alexandra Eala,0.1087213421934474,0.16664598468474412,0.6321922471187429,0.06666666666666667,0.0,0.0,0.09996668980834413
2026-03-23,Hard,W50 Maanshan,R32,Alevtina Ibragimova,Fangran Tian,0.1151689616908781,0.06851902716214747,0.4334808074485626,0.07941176470588235,1.0,0.0,0.06689837606864439
2026-03-23,Hard,W50 Croissy-Beaubourg,R32,Jeline Vandromme,Justina Mikulskyte,0.0545472306638413,0.11919019488100346,0.3827026379519912,0.07173913043478261,0.0,0.0,0.05941034587044114
2026-03-23,Hard,W75 Murska Sobota,R32,Gabriela Andrea Knutson,Kristina Novak,0.0686877562503908,0.1507533082043927,0.4575713364356042,0.06666666666666667,0.0,1.0,0.07771883568286575
2026-03-23,Hard,W75 Murska Sobota,QF,Daria Snigur,Viktoria Hruncakova,0.0204083017499029,0.1770691924485721,0.5540260500910128,0.05,0.0,0.0,0.0848270890399696
2026-03-23,Hard,W50 Maanshan,R16,Alevtina Ibragimova,Anastasia Gasanova,0.1620600432222898,0.33408922310785766,0.3366637876761917,0.11666666666666667,0.0,0.0,0.0637417232449418
2026-03-23,Clay,W35 Junin,R32,Mell Elizabeth Reasco Gonzalez,Agustina Daniela Duarte,0.0558128170504909,0.29938847561579274,0.3630430852454407,0.10555555555555556,0.0,0.0,0.06253325816654247
2026-03-23,Hard,W50 Croissy-Beaubourg,R32,Susan Bandecchi,Amandine Hesse,0.0734870348189494,0.07662351366835374,0.6218654190003223,0.08452380952380953,0.0,0.0,0.10241952424882814
2026-03-23,Hard,W50 Croissy-Beaubourg,SF,Harmony Tan,Vendula Valdmannova,0.1592598813833411,0.3018812621249017,0.4024033432696605,0.08333333333333334,1.0,1.0,0.07229171737097546
2026-03-23,Hard,W15 Sharm ElSheikh,R32,Isabella Shinikova,Victoria Kapcia,0.0427473442918264,0.28101537315595726,0.4008648270978653,0.08333333333333334,0.0,0.0,0.07401151066793094
2026-03-23,Hard,W50 Maanshan,R32,Anastasia Gasanova,Zhang Qian Wei,0.1618027889218583,0.33408922310785766,0.3366637876761917,0.11666666666666667,0.0,0.0,0.06330282482287033
2026-03-23,Hard,W75 Murska Sobota,R16,Greet Minnen,Radka Zelnickova,0.077947864661895,0.29405058720326094,0.4514278014900902,0.1,0.0,0.0,0.07661866308020442
2026-03-23,Hard,W50 Maanshan,R16,Raluka Serban,Xiaodi You,0.2151352954540543,0.026796138033441275,0.64968243994708,0.08840579710144927,0.0,0.0,0.1164666700726896
2026-03-23,Hard,W50 Maanshan,R32,Yidi Yang,Ena Shibahara,0.1012469345368652,0.08962145768428131,0.5435024233920522,0.10555555555555556,0.0,0.0,0.08652069987823617
2026-03-23,Hard,W75 Murska Sobota,QF,Greet Minnen,Gabriela Andrea Knutson,0.0732723664172002,0.1412306813111801,0.6142911729781431,0.06666666666666667,0.0,1.0,0.1053332735354969
2026-03-23,Hard,W50 Maanshan,SF,Hanyu Guo,Raluka Serban,0.1538165023295614,0.056841628373663466,0.6233118683563661,0.07173913043478261,0.0,0.0,0.10302848078760354
2026-03-23,Hard,W50 Maanshan,R32,Xiaodi You,Taylah Preston,0.0909282851198274,0.29782294910197993,0.4376530581768785,0.1037037037037037,0.0,0.0,0.06900846165172007
2026-03-23,Hard,W75 Murska Sobota,F,Daria Snigur,Greet Minnen,0.0519279411971497,0.16382476561471215,0.5937152609528717,0.05,0.0,0.0,0.09546805589671348
2026-03-23,Hard,W50 Croissy-Beaubourg,R16,Susan Bandecchi,Katarina Kuzmova,0.104232415688291,0.28447701730490554,0.435960204136935,0.11666666666666667,0.0,0.0,0.07720636324293291
2026-03-23,Hard,Miami,R16,Hailey Baptiste,Jelena Ostapenko,0.2452717037669793,0.0643218225738097,0.6257163429746,0.08333333333333334,0.0,0.0,0.10710957395936983
2026-03-23,Hard,W50 Maanshan,R32,Mananchaya Sawangkaew,Lizette Cabrera,0.0806348316040306,0.27751301344498686,0.4919819573734166,0.15,0.0,0.0,0.0747582327647303
2026-03-23,Hard,W15 Sharm ElSheikh,QF,Selina Dal,Sandra Samir,0.0757917594819701,0.03227987858412812,0.4494678522747274,0.09166666666666667,0.0,0.0,0.07385502226193466
2026-03-23,Hard,W75 Murska Sobota,SF,Greet Minnen,Tereza Martincova,0.0634578531375864,0.039283017124917774,0.7347196009995048,0.08333333333333334,0.0,0.0,0.13274247634368155
2026-03-23,Hard,W75 Murska Sobota,R32,Francisca Jorge,Barbora Palicova,0.0425371227975825,0.08133595875092492,0.6161637338031491,0.13333333333333333,0.0,0.0,0.10826335420301018
2026-03-23,Hard,W75 Murska Sobota,R32,Greet Minnen,Katherine Sebov,0.0502013375501143,0.02332449690618499,0.711077886234925,0.08333333333333334,0.0,0.0,0.12622007970230728
2026-03-23,Hard,W50 Croissy-Beaubourg,R16,Francesca Curmi,Ayla Aksu,0.0485679413298486,0.042486428926712394,0.6026607944277627,0.07179487179487179,0.0,0.0,0.10517508471466513
2026-03-23,Hard,W50 Maanshan,R32,Aliona Falei,Jiaqi Wang,0.1230301643872988,0.10193860517166653,0.5969257528964519,0.08333333333333334,0.0,0.0,0.10056931861918185
2026-03-23,Hard,W50 Maanshan,QF,Aliona Falei,Harriet Dart,0.1346932296322987,0.03068899001955805,0.6330559533860044,0.06666666666666667,0.0,0.0,0.10927318439907005
