run_date,match_date,league,home_team,away_team,xg_total,k_estimate,p_goal_before_45_raw,p_goal_before_45_cal,league_bias,p_goal_before_45,offered_odds,implied_probability,edge,edge_weighted,recommended
2026-02-28,2026-02-28T15:00:00+00:00,E0,burnley,brentford,3.092027446054166,1.072488472286955,0.7701327298330574,0.8444062844703081,0.9999977291155642,0.8444062844703081,2.0,0.5,0.3444062844703081,0.3444055023634371,False
2026-02-28,2026-02-28T18:00:00+00:00,RO1,farul constanta,cfr 1907 cluj,2.681728584757706,0.9878439376940624,0.741332045090842,0.8393133690310621,0.9999987791376348,0.8393133690310621,,,,,False
2026-02-28,2026-02-28T13:00:00+00:00,RO1,universitatea craiova,metaloglobus,2.676609385001251,0.9878439376940624,0.7406634938744681,0.8386661765463603,0.9999987791376348,0.8386661765463603,,,,,False
2026-02-28,2026-02-28T17:30:00+00:00,RS1,fk partizan,ofk beograd,2.957502809341072,1.144924072093678,0.7374785958288466,0.8350024249534262,0.9999944175511744,0.8350024249534262,,,,,False
2026-02-28,2026-02-28T15:30:00+00:00,N1,heerenveen,sparta rotterdam,2.9540177033284145,1.0963511217553532,0.7488206109322862,0.8251447858071499,0.9999936933308646,0.8251447858071499,,,,,False
2026-02-28,2026-02-28T18:00:00+00:00,P1,nacional,sc braga,2.889676490108408,1.0711255846263816,0.7472449306383724,0.8245704528884846,0.9999943337623766,0.8245704528884846,,,,,False
2026-02-28,2026-02-28T14:30:00+00:00,D1,borussia mönchengladbach,union berlin,2.601168854079227,1.0106211157565723,0.7250166388254773,0.8187626513393512,0.9999950889281156,0.8187626513393512,,,,,False
2026-02-28,2026-02-28T17:30:00+00:00,SP1,mallorca,real sociedad,2.772308696614954,1.0709217859306177,0.7327738189837159,0.8152948633350044,0.9999973824547954,0.8152948633350044,,,,,False
2026-02-28,2026-02-28T12:30:00+00:00,E1,portsmouth,hull city,2.647349568513568,1.051729121259457,0.7211424077590751,0.8131777452555277,0.999987771824026,0.8131777452555277,,,,,False
2026-02-28,2026-02-28T17:00:00+00:00,I1,hellas verona,napoli,2.5463242401263817,1.0492186280157874,0.7078417840726261,0.8128524993367027,0.9999877512222386,0.8128524993367027,2.25,0.4444444444444444,0.36840805489225825,0.36840354234386835,False
2026-02-28,2026-02-28T15:00:00+00:00,E1,ipswich,swansea,2.601476525917786,1.051729121259457,0.7149028752795787,0.8071792941828655,0.999987771824026,0.8071792941828655,,,,,False
2026-02-28,2026-02-28T15:00:00+00:00,RS1,železničar pančevo,vojvodina,2.6583324359741107,1.144924072093678,0.6994477858679151,0.8013072602583481,0.9999944175511744,0.8013072602583481,,,,,False
2026-02-28,2026-02-28T14:30:00+00:00,D1,werder bremen,1. fc heidenheim,2.4423905343324632,1.0106211157565723,0.7024692936404235,0.7957899077992349,0.9999950889281156,0.7957899077992349,,,,,False
2026-02-28,2026-02-28T15:00:00+00:00,E1,charlton,wrexham,2.4831207807407765,1.051729121259457,0.6981520245768407,0.7907599806053427,0.999987771824026,0.7907599806053427,,,,,False
2026-02-28,2026-02-28T15:00:00+00:00,E1,coventry,stoke city,2.4830276223468895,1.051729121259457,0.698138459632841,0.7907465001844931,0.999987771824026,0.7907465001844931,,,,,False
2026-02-28,2026-02-28T12:30:00+00:00,E0,bournemouth,sunderland,2.595229946864074,1.072488472286955,0.7088821026558318,0.7899338061321985,0.9999977291155642,0.7899338061321985,1.18,0.8474576271186441,-0.057523820986445595,-0.05752369035649583,False
2026-02-28,2026-02-28T20:30:00+00:00,P1,guimaraes,alverca,2.588953353502677,1.0711255846263816,0.708351489465431,0.7868244127166654,0.9999943337623766,0.7868244127166654,,,,,False
2026-02-28,2026-02-28T18:00:00+00:00,F1,monaco,angers,2.4020223551282074,1.0324003716197574,0.690976891561371,0.7838336775875865,1.0000020943535224,0.7838336775875865,,,,,False
2026-02-28,2026-02-28T15:30:00+00:00,P1,avs,estrela,2.555804411115046,1.0711255846263816,0.7037136150992964,0.7821789809858621,0.9999943337623766,0.7821789809858621,,,,,False
2026-02-28,2026-02-28T20:05:00+00:00,F1,le havre,paris saint germain,2.3865321368519967,1.0324003716197574,0.6886277427337586,0.7812859179686038,1.0000020943535224,0.7812859179686038,,,,,False
2026-02-28,2026-02-28T12:30:00+00:00,E1,derby,blackburn,2.36048401582622,1.051729121259457,0.679756320346156,0.7722110336205087,0.999987771824026,0.7722110336205087,,,,,False
2026-02-28,2026-02-28T13:00:00+00:00,RS1,cukaricki,mladost lucani,2.387722088890509,1.144924072093678,0.6603230070632115,0.7644934897541052,0.9999944175511744,0.7644934897541052,,,,,False
2026-02-28,2026-02-28T19:00:00+00:00,SA1,al-qadisiyah fc,al taawon,2.4598232761478,1.0827078089310118,0.6869478368672073,0.7642167764025226,0.9999993486725024,0.7642167764025226,,,,,False
2026-02-28,2026-02-28T19:00:00+00:00,SA1,neom,al kholood,2.4243682204896215,1.0827078089310118,0.6816632939557832,0.7586774276192491,0.9999993486725024,0.7586774276192491,,,,,False
2026-02-28,2026-02-28T15:00:00+00:00,E1,preston,millwall,2.275403123768196,1.051729121259457,0.6663393871314994,0.7583508743925574,0.999987771824026,0.7583508743925574,,,,,False
2026-02-28,2026-02-28T20:00:00+00:00,SP1,oviedo,atletico madrid,2.35310710849716,1.0709217859306177,0.6737573064525572,0.756168962904546,0.9999973824547954,0.756168962904546,,,,,False
2026-02-28,2026-02-28T15:00:00+00:00,E0,newcastle,everton,2.2468424082528085,1.072488472286955,0.6564316927151616,0.739948224860366,0.9999977291155642,0.739948224860366,1.18,0.8474576271186441,-0.1075094022582781,-0.1075091581168498,False
2026-02-28,2026-02-28T19:00:00+00:00,SA1,al najma,al okhdood,2.296460956016751,1.0827078089310118,0.6618464724958765,0.7375698371674411,0.9999993486725024,0.7375698371674411,,,,,False
2026-02-28,2026-02-28T14:00:00+00:00,I1,como,lecce,2.0348826236390236,1.0492186280157874,0.6259313532873785,0.7167461504473562,0.9999877512222386,0.7167461504473562,1.05,0.9523809523809523,-0.2356348019335961,-0.23563191569527436,False
2026-02-28,2026-02-28T15:00:00+00:00,E1,oxford united,west brom,2.002051431535472,1.051729121259457,0.6193096267077101,0.7076754658197614,0.999987771824026,0.7076754658197614,,,,,False
2026-02-28,2026-02-28T13:00:00+00:00,SP1,rayo vallecano,athletic club,1.9522630590659342,1.0709217859306177,0.6051723868737846,0.6814726224590477,0.9999973824547954,0.6814726224590477,,,,,False
