run_date,match_date,league,home_team,away_team,model,lambda_corners,k_dispersion,p_under_12_5_raw,p_under_12_5_cal,p_under_12_5,fair_odds_under_12_5,offered_odds_under_12_5,implied_probability,edge,odds_source,recommended
2026-04-04,2026-04-04T16:00:00+00:00,RS1,radnicki 1923,mladost,nb,9.06106330485882,27.291935420346743,0.841252886131512,0.8254047987177321,0.8254047987177321,1.2115267582082172,,,,missing,True
2026-04-04,2026-04-04,P1,rio ave,alverca,nb,9.353898250176595,51.35704386225455,0.8310994270611664,0.8197991283499326,0.8197991283499326,1.2198110066459456,,,,missing,True
2026-04-04,2026-04-04,D2,magdeburg,bochum,nb,9.85525110483575,12.0,0.7550496351501642,0.8187656248763396,0.8187656248763396,1.2213507377658077,,,,missing,True
2026-04-04,2026-04-04T11:00:00+00:00,D2,magdeburg,bochum,nb,9.85525110483575,12.0,0.7550496351501642,0.8187656248763396,0.8187656248763396,1.2213507377658077,,,,missing,True
2026-04-04,2026-04-04,SP1,real betis,espanyol,nb,9.55414375063435,48.11125522659204,0.8135729265215629,0.8091698519216073,0.8091698519216073,1.235834476068543,,,,missing,True
2026-04-04,2026-04-04T16:30:00+00:00,SP1,real betis,espanyol,nb,9.55414375063435,48.11125522659204,0.8135729265215629,0.8091698519216073,0.8091698519216073,1.235834476068543,,,,missing,True
2026-04-04,2026-04-04,D1,freiburg,bayern munich,nb,8.566391983602575,47.367383488964045,0.8873919406757548,0.8085136406368993,0.8085136406368993,1.2368375123668403,,,,missing,True
2026-04-04,2026-04-04T13:30:00+00:00,D1,freiburg,bayern munich,nb,8.566391983602575,47.367383488964045,0.8873919406757548,0.8085136406368993,0.8085136406368993,1.2368375123668403,,,,missing,True
2026-04-04,2026-04-04,P1,nacional,estrela amadora,nb,9.581915192204963,51.35704386225455,0.8122494789810626,0.8072425490929708,0.8072425490929708,1.238785048091945,,,,missing,True
2026-04-04,2026-04-04,D1,hamburg,augsburg,nb,9.27231500296283,47.367383488964045,0.836318551850959,0.8006132594761355,0.8006132594761355,1.2490425160511693,,,,missing,True
2026-04-04,2026-04-04T13:30:00+00:00,D1,hamburg,augsburg,nb,9.27231500296283,47.367383488964045,0.836318551850959,0.8006132594761355,0.8006132594761355,1.2490425160511693,,,,missing,True
2026-04-04,2026-04-04,D1,stuttgart,dortmund,nb,9.296250053263972,47.367383488964045,0.83441949249264,0.8003574973151423,0.8003574973151423,1.2494416599514255,,,,missing,True
2026-04-04,2026-04-04T16:30:00+00:00,D1,stuttgart,dortmund,nb,9.296250053263972,47.367383488964045,0.83441949249264,0.8003574973151423,0.8003574973151423,1.2494416599514255,,,,missing,True
2026-04-04,2026-04-04,D1,mönchengladbach,heidenheim,nb,9.386861849884156,47.367383488964045,0.8271377034458778,0.7993958201797482,0.7993958201797482,1.2509447444635686,,,,missing,True
2026-04-04,2026-04-04T13:30:00+00:00,D1,mönchengladbach,heidenheim,nb,9.386861849884156,47.367383488964045,0.8271377034458778,0.7993958201797482,0.7993958201797482,1.2509447444635686,,,,missing,True
2026-04-04,2026-04-04,D1,hoffenheim,mainz,nb,9.411680333383778,47.367383488964045,0.8251180870677255,0.7991342036832397,0.7991342036832397,1.2513542724000077,,,,missing,True
2026-04-04,2026-04-04T13:30:00+00:00,D1,hoffenheim,mainz,nb,9.411680333383778,47.367383488964045,0.8251180870677255,0.7991342036832397,0.7991342036832397,1.2513542724000077,,,,missing,True
2026-04-04,2026-04-04,D1,werder bremen,leipzig,nb,9.461317300383017,47.367383488964045,0.8210470099356391,0.7986132327485479,0.7986132327485479,1.252170586453156,,,,missing,True
2026-04-04,2026-04-04,SP1,rcd mallorca,real madrid,nb,9.811976123153688,48.11125522659204,0.7913791270075731,0.7975201428387954,0.7975201428387954,1.2538868252787596,,,,missing,True
2026-04-04,2026-04-04,D1,leverkusen,wolfsburg,nb,10.181053321872017,47.367383488964045,0.7577134049558556,0.7913695048751914,0.7913695048751914,1.2636322145844021,,,,missing,True
2026-04-04,2026-04-04T13:30:00+00:00,D1,leverkusen,wolfsburg,nb,10.181053321872017,47.367383488964045,0.7577134049558556,0.7913695048751914,0.7913695048751914,1.2636322145844021,,,,missing,True
2026-04-04,2026-04-04,D2,kaiserslautern,dusseldorf,nb,9.211767650177167,12.0,0.8043187875521525,0.7759967209895728,0.7759967209895728,1.2886652391066444,,,,missing,False
2026-04-04,2026-04-04T11:00:00+00:00,D2,kaiserslautern,dusseldorf,nb,9.211767650177167,12.0,0.8043187875521525,0.7759967209895728,0.7759967209895728,1.2886652391066444,,,,missing,False
2026-04-04,2026-04-04,SA1,al ahli sc,damac,nb,9.486609830969032,12.0,0.7836588658149741,0.769773979743835,0.769773979743835,1.299082622061062,,,,missing,False
2026-04-04,2026-04-04T16:15:00+00:00,SA1,al ahli sc,damac,nb,9.486609830969032,12.0,0.7836588658149741,0.769773979743835,0.769773979743835,1.299082622061062,,,,missing,False
2026-04-04,2026-04-04,SP1,real sociedad,levante,nb,10.458380771663506,48.11125522659204,0.7316902722892245,0.7680182178914843,0.7680182178914843,1.3020524470700683,,,,missing,False
