event_id,match_date,player_a,player_b,short_a,short_b,winner_side,winner_name,loser_name,score,round,sets_a,sets_b,set1_games,tournament,surface,slug
n5kucDUr,2026-02-21,Yue 1998 Yuan,Nadia Valdez,Yuan Y.,Valdez N.,A,Yue 1998 Yuan,Nadia Valdez,6-0 6-0,SF,"[6, 6]","[0, 0]",6,Austin,Hard,austin
r9014ex9,2026-02-21,Claire Liu,Himeno Sakatsume,Liu C.,Sakatsume H.,A,Claire Liu,Himeno Sakatsume,6-3 5-7 6-3,SF,"[6, 5, 6]","[3, 7, 3]",9,Austin,Hard,austin
UqoS7Ur1,2026-02-21,Madison Brengle,Kayla Day,Brengle M.,Day K.,A,Madison Brengle,Kayla Day,6-2 6-4,SF,"[6, 6]","[2, 4]",8,Austin,Hard,austin
YFOylzhS,2026-02-21,Gabriela Lee,Nao Hibino,Lee G.,Hibino N.,B,Nao Hibino,Gabriela Lee,4-6 1-6,SF,"[4, 1]","[6, 6]",10,Austin,Hard,austin
h2hmeiae,2026-02-21,Caroline Dolehide,Ena Shibahara,Dolehide C.,Shibahara E.,A,Caroline Dolehide,Ena Shibahara,6-2 4-6 6-4,SF,"[6, 4, 6]","[2, 6, 4]",8,Austin,Hard,austin
G28Fthp2,2026-02-21,Linda Fruhvirtova,Anna Sinclair Rogers,Fruhvirtova L.,Rogers A. S.,A,Linda Fruhvirtova,Anna Sinclair Rogers,6-0 7-5,SF,"[6, 7]","[0, 5]",6,Austin,Hard,austin
0nnkFCjR,2026-02-21,Rebeka Masarova,Gina Feistel,Masarova R.,Feistel G.,A,Rebeka Masarova,Gina Feistel,6-2 6-4,SF,"[6, 6]","[2, 4]",8,Austin,Hard,austin
dIXK9jEl,2026-02-21,Nikola Bartunkova,Mariia Tkacheva,Bartunkova N.,Tkacheva M.,A,Nikola Bartunkova,Mariia Tkacheva,6-1 6-1,SF,"[6, 6]","[1, 1]",7,Austin,Hard,austin
GMb92Z6L,2026-02-21,Emily Appleton,Louisa Chirico,Appleton E.,Chirico L.,B,Louisa Chirico,Emily Appleton,6-7 2-6,SF,"[6, 2]","[7, 6]",13,Austin,Hard,austin
QFjegVT7,2026-02-21,Jennifer Brady,Elizabeth Mandlik,Brady J.,Mandlik E.,B,Elizabeth Mandlik,Jennifer Brady,3-6 6-4 4-6,SF,"[3, 6, 4]","[6, 4, 6]",9,Austin,Hard,austin
AqIVkLcd,2026-03-14,Bianca Andreescu,Lanlana Tararudee,Andreescu B.,Tararudee L.,B,Lanlana Tararudee,Bianca Andreescu,3-6 6-3 3-6,F,"[3, 6, 3]","[6, 3, 6]",9,Austin,Hard,austin
4dr4NHV7,2026-03-14,Paula Badosa,Bianca Andreescu,Badosa P.,Andreescu B.,B,Bianca Andreescu,Paula Badosa,2-6 6-3 3-6,SF,"[2, 6, 3]","[6, 3, 6]",8,Austin,Hard,austin
tMyfWxed,2026-03-13,Lanlana Tararudee,Kimberly Birrell,Tararudee L.,Birrell K.,A,Lanlana Tararudee,Kimberly Birrell,6-4 7-6,SF,"[6, 7]","[4, 6]",10,Austin,Hard,austin
rwrrmcIP,2026-03-13,Bianca Andreescu,Emerson Jones,Andreescu B.,Jones E.,A,Bianca Andreescu,Emerson Jones,6-4 3-6 6-3,QF,"[6, 3, 6]","[4, 6, 3]",10,Austin,Hard,austin
Y9FpKPKl,2026-03-12,Paula Badosa,Sinja Kraus,Badosa P.,Kraus S.,A,Paula Badosa,Sinja Kraus,7-5 6-1,QF,"[7, 6]","[5, 1]",12,Austin,Hard,austin
O0LYgZ5j,2026-03-12,Kimberly Birrell,Mccartney Kessler,Birrell K.,Kessler M.,A,Kimberly Birrell,Mccartney Kessler,6-7 7-6 6-0,QF,"[6, 7, 6]","[7, 6, 0]",13,Austin,Hard,austin
IuMn1h2d,2026-03-12,Lanlana Tararudee,Anastasia Zakharova,Tararudee L.,Zakharova A.,A,Lanlana Tararudee,Anastasia Zakharova,6-3 6-4,QF,"[6, 6]","[3, 4]",9,Austin,Hard,austin
t2VSZxsK,2026-03-12,Lulu Radovcic,Paula Badosa,Sun L.,Badosa P.,B,Paula Badosa,Lulu Radovcic,1-6 6-7,R16,"[1, 6]","[6, 7]",7,Austin,Hard,austin
zkWBRaW9,2026-03-11,Kimberly Birrell,Kamilla Rakhimova,Birrell K.,Rakhimova K.,A,Kimberly Birrell,Kamilla Rakhimova,6-2 1-6 6-2,R16,"[6, 1, 6]","[2, 6, 2]",8,Austin,Hard,austin
foN9j3BF,2026-03-11,Sinja Kraus,Oksana Selekhmeteva,Kraus S.,Selekhmeteva O.,A,Sinja Kraus,Oksana Selekhmeteva,6-2 1-6 6-4,R16,"[6, 1, 6]","[2, 6, 4]",8,Austin,Hard,austin
zVuI5I9j,2026-03-11,Kaja Juvan,Mccartney Kessler,Juvan K.,Kessler M.,B,Mccartney Kessler,Kaja Juvan,7-5 4-6 2-6,R16,"[7, 4, 2]","[5, 6, 6]",12,Austin,Hard,austin
nLJ1hPt3,2026-03-11,Emerson Jones,Donna Vekic,Jones E.,Vekic D.,A,Emerson Jones,Donna Vekic,6-3 7-6,R16,"[6, 7]","[3, 6]",9,Austin,Hard,austin
EaeSq91T,2026-03-11,Bianca Andreescu,Renata Zarazua,Andreescu B.,Zarazua R.,A,Bianca Andreescu,Renata Zarazua,6-3 7-5,R16,"[6, 7]","[3, 5]",9,Austin,Hard,austin
xxZq2jHc,2026-03-11,Caty Mcnally,Lanlana Tararudee,McNally C.,Tararudee L.,B,Lanlana Tararudee,Caty Mcnally,3-6 6-4 3-6,R16,"[3, 6, 3]","[6, 4, 6]",9,Austin,Hard,austin
GjODgPT1,2026-03-11,Anastasia Zakharova,Linda Fruhvirtova,Zakharova A.,Fruhvirtova L.,A,Anastasia Zakharova,Linda Fruhvirtova,6-0 6-2,R16,"[6, 6]","[0, 2]",6,Austin,Hard,austin
WCkuPkQ9,2026-03-11,Emma Navarro,Lulu Radovcic,Navarro E.,Sun L.,B,Lulu Radovcic,Emma Navarro,4-6 4-6,R32,"[4, 4]","[6, 6]",10,Austin,Hard,austin
6T6aCCt4,2026-03-10,Kimberly Birrell,Ella Seidel,Birrell K.,Seidel E.,A,Kimberly Birrell,Ella Seidel,7-6 6-1,R32,"[7, 6]","[6, 1]",13,Austin,Hard,austin
Ikao383j,2026-03-10,Paula Badosa,Elena Gabriela Ruse,Badosa P.,Ruse G.,A,Paula Badosa,Elena Gabriela Ruse,2-6 6-2 7-5,R32,"[2, 6, 7]","[6, 2, 5]",8,Austin,Hard,austin
K4v6XvC6,2026-03-10,Himeno Sakatsume,Kaja Juvan,Sakatsume H.,Juvan K.,B,Kaja Juvan,Himeno Sakatsume,4-6 4-6,R32,"[4, 4]","[6, 6]",10,Austin,Hard,austin
APR1F6Yg,2026-03-10,Maddison Inglis,Emerson Jones,Inglis M.,Jones E.,B,Emerson Jones,Maddison Inglis,4-6 1-6,R32,"[4, 1]","[6, 6]",10,Austin,Hard,austin
YF8iEYBi,2026-03-10,Donna Vekic,Marcinko Petra,Vekic D.,Marcinko P.,A,Donna Vekic,Marcinko Petra,6-3 6-4,R32,"[6, 6]","[3, 4]",9,Austin,Hard,austin
rBV2ZRPP,2026-03-10,Lucrezia Stefanini,Sinja Kraus,Stefanini L.,Kraus S.,B,Sinja Kraus,Lucrezia Stefanini,3-6 4-6,R32,"[3, 4]","[6, 6]",9,Austin,Hard,austin
IkV9Dp36,2026-03-10,Dalma Galfi,Lanlana Tararudee,Galfi D.,Tararudee L.,B,Lanlana Tararudee,Dalma Galfi,4-6 6-7,R32,"[4, 6]","[6, 7]",10,Austin,Hard,austin
MJDF8UuT,2026-03-10,Solana Sierra,Bianca Andreescu,Sierra S.,Andreescu B.,B,Bianca Andreescu,Solana Sierra,3-6 6-2 3-6,R32,"[3, 6, 3]","[6, 2, 6]",9,Austin,Hard,austin
j3THBOXI,2026-03-10,Anastasia Zakharova,Viktorija Golubic,Zakharova A.,Golubic V.,A,Anastasia Zakharova,Viktorija Golubic,7-5 7-5,R32,"[7, 7]","[5, 5]",12,Austin,Hard,austin
KbF86Mho,2026-03-10,Simona Waltert,Mccartney Kessler,Waltert S.,Kessler M.,B,Mccartney Kessler,Simona Waltert,6-7 3-6,R32,"[6, 3]","[7, 6]",13,Austin,Hard,austin
4QmmNTfM,2026-03-09,Renata Zarazua,Anna Blinkova,Zarazua R.,Blinkova A.,A,Renata Zarazua,Anna Blinkova,6-3 6-7 6-4,R32,"[6, 6, 6]","[3, 7, 4]",9,Austin,Hard,austin
OnnXQBec,2026-03-09,Caty Mcnally,Yulia Starodubtsewa,McNally C.,Starodubtseva Y.,A,Caty Mcnally,Yulia Starodubtsewa,7-5 4-6 6-4,R32,"[7, 4, 6]","[5, 6, 4]",12,Austin,Hard,austin
lGOxCrVN,2026-03-09,Suzan Lamens,Kamilla Rakhimova,Lamens S.,Rakhimova K.,B,Kamilla Rakhimova,Suzan Lamens,7-5 1-6 4-6,R32,"[7, 1, 4]","[5, 6, 6]",12,Austin,Hard,austin
t6sRFomd,2026-03-09,Yue 1998 Yuan,Oksana Selekhmeteva,Yuan Y.,Selekhmeteva O.,B,Oksana Selekhmeteva,Yue 1998 Yuan,4-6 3-6,R32,"[4, 3]","[6, 6]",10,Austin,Hard,austin
EgA7AjBG,2026-03-09,Linda Fruhvirtova,Maia Beatriz Haddad,Fruhvirtova L.,Haddad Maia B.,A,Linda Fruhvirtova,Maia Beatriz Haddad,6-3 6-7 6-4,R32,"[6, 6, 6]","[3, 7, 4]",9,Austin,Hard,austin
WhD3AVgJ,2026-03-09,Anastasia Zakharova,Sloane Stephens,Zakharova A.,Stephens S.,A,Anastasia Zakharova,Sloane Stephens,6-0 6-1,F,"[6, 6]","[0, 1]",6,Austin,Hard,austin
G2QUD40B,2026-03-09,Himeno Sakatsume,Emerson Jones,Sakatsume H.,Jones E.,B,Emerson Jones,Himeno Sakatsume,6-3 2-6 3-6,F,"[6, 2, 3]","[3, 6, 6]",9,Austin,Hard,austin
MLOEHn1n,2026-03-09,Leolia Jeanjean,Lucrezia Stefanini,Jeanjean L.,Stefanini L.,B,Lucrezia Stefanini,Leolia Jeanjean,7-6 4-6 5-7,F,"[7, 4, 5]","[6, 6, 7]",13,Austin,Hard,austin
8xNMFQVb,2026-03-09,Lanlana Tararudee,Malaika Rapolu,Tararudee L.,Rapolu M.,A,Lanlana Tararudee,Malaika Rapolu,6-1 6-1,F,"[6, 6]","[1, 1]",7,Austin,Hard,austin
Y9ykgYXR,2026-03-29,Garcia Andrea Lazaro,Anhelina Kalinina,Lazaro Garcia A.,Kalinina A.,A,Garcia Andrea Lazaro,Anhelina Kalinina,3-6 6-4 6-3,F,"[3, 6, 6]","[6, 4, 3]",9,Dubrovnik,Clay,dubrovnik
K0SROBrm,2026-03-28,Anhelina Kalinina,Tamara Zidansek,Kalinina A.,Zidansek T.,A,Anhelina Kalinina,Tamara Zidansek,6-0 4-6 6-3,SF,"[6, 4, 6]","[0, 6, 3]",6,Dubrovnik,Clay,dubrovnik
x0RyiqUO,2026-03-28,Garcia Andrea Lazaro,Mayar Sherif,Lazaro Garcia A.,Sherif M.,A,Garcia Andrea Lazaro,Mayar Sherif,6-3 7-6,SF,"[6, 7]","[3, 6]",9,Dubrovnik,Clay,dubrovnik
0r8Bb0Ci,2026-03-27,Alina Charaeva,Garcia Andrea Lazaro,Charaeva A.,Lazaro Garcia A.,B,Garcia Andrea Lazaro,Alina Charaeva,1-6 1-6,QF,"[1, 1]","[6, 6]",7,Dubrovnik,Clay,dubrovnik
ttOgjN1s,2026-03-27,Anhelina Kalinina,Polona Hercog,Kalinina A.,Hercog P.,A,Anhelina Kalinina,Polona Hercog,7-6 6-2,QF,"[7, 6]","[6, 2]",13,Dubrovnik,Clay,dubrovnik
CIVSD3aJ,2026-03-27,Mayar Sherif,Gormaz Leyre Romero,Sherif M.,Romero Gormaz L.,A,Mayar Sherif,Gormaz Leyre Romero,1-6 6-4 6-2,QF,"[1, 6, 6]","[6, 4, 2]",7,Dubrovnik,Clay,dubrovnik
YTwPX8gT,2026-03-27,Tamara Zidansek,Veronika Erjavec,Zidansek T.,Erjavec V.,A,Tamara Zidansek,Veronika Erjavec,7-6 6-3,QF,"[7, 6]","[6, 3]",13,Dubrovnik,Clay,dubrovnik
2edaLJsf,2026-03-27,Garcia Andrea Lazaro,Tena Lukas,Lazaro Garcia A.,Lukas T.,A,Garcia Andrea Lazaro,Tena Lukas,6-3 6-1,R16,"[6, 6]","[3, 1]",9,Dubrovnik,Clay,dubrovnik
WMO7wmvJ,2026-03-27,Polona Hercog,Tamara Korpatsch,Hercog P.,Korpatsch T.,A,Polona Hercog,Tamara Korpatsch,6-2 5-7 7-5,R16,"[6, 5, 7]","[2, 7, 5]",8,Dubrovnik,Clay,dubrovnik
KAFZZjRj,2026-03-27,Teodora Kostovic,Alina Charaeva,Kostovic T.,Charaeva A.,B,Alina Charaeva,Teodora Kostovic,6-3 3-6 4-6,R16,"[6, 3, 4]","[3, 6, 6]",9,Dubrovnik,Clay,dubrovnik
thjINdeA,2026-03-26,Anhelina Kalinina,Nuria Brancaccio,Kalinina A.,Brancaccio N.,A,Anhelina Kalinina,Nuria Brancaccio,6-0 6-2,R16,"[6, 6]","[0, 2]",6,Dubrovnik,Clay,dubrovnik
buDQfyOE,2026-03-25,Kaitlin Quevedo,Veronika Erjavec,Quevedo K.,Erjavec V.,B,Veronika Erjavec,Kaitlin Quevedo,2-6 2-6,R16,"[2, 2]","[6, 6]",8,Dubrovnik,Clay,dubrovnik
2VlDtuMO,2026-03-25,Tamara Zidansek,Tormo Sara Sorribes,Zidansek T.,Sorribes Tormo S.,A,Tamara Zidansek,Tormo Sara Sorribes,6-7 6-2 6-1,R16,"[6, 6, 6]","[7, 2, 1]",13,Dubrovnik,Clay,dubrovnik
Umupm06F,2026-03-25,Gormaz Leyre Romero,Suzan Lamens,Romero Gormaz L.,Lamens S.,A,Gormaz Leyre Romero,Suzan Lamens,6-3 7-5,R16,"[6, 7]","[3, 5]",9,Dubrovnik,Clay,dubrovnik
8YfLgzRN,2026-03-25,Mayar Sherif,Mia Ristic,Sherif M.,Ristic M.,A,Mayar Sherif,Mia Ristic,6-4 6-3,R16,"[6, 6]","[4, 3]",10,Dubrovnik,Clay,dubrovnik
UkM9J2BL,2026-03-24,Nuria Brancaccio,Lisa Pigato,Brancaccio N.,Pigato L.,A,Nuria Brancaccio,Lisa Pigato,6-2 7-5,R32,"[6, 7]","[2, 5]",8,Dubrovnik,Clay,dubrovnik
WYlSn4zp,2026-03-24,Marcinko Petra,Teodora Kostovic,Marcinko P.,Kostovic T.,B,Teodora Kostovic,Marcinko Petra,2-6 3-6,R32,"[2, 3]","[6, 6]",8,Dubrovnik,Clay,dubrovnik
rZudbVo4,2026-03-24,Elena Pridankina,Polona Hercog,Pridankina E.,Hercog P.,B,Polona Hercog,Elena Pridankina,3-6 2-6,R32,"[3, 2]","[6, 6]",9,Dubrovnik,Clay,dubrovnik
QgTfAbY7,2026-03-24,Ana Konjuh,Tamara Korpatsch,Konjuh A.,Korpatsch T.,B,Tamara Korpatsch,Ana Konjuh,1-6 3-6,R32,"[1, 3]","[6, 6]",7,Dubrovnik,Clay,dubrovnik
UVVFcLl2,2026-03-24,Anhelina Kalinina,Lucia Bronzetti,Kalinina A.,Bronzetti L.,A,Anhelina Kalinina,Lucia Bronzetti,7-5 0-6 6-2,R32,"[7, 0, 6]","[5, 6, 2]",12,Dubrovnik,Clay,dubrovnik
4nmzor5d,2026-03-24,Tena Lukas,Anastasia Pavlyuchenkova,Lukas T.,Pavlyuchenkova A.,A,Tena Lukas,Anastasia Pavlyuchenkova,6-7 6-2 1-0,R32,"[6, 6, 1]","[7, 2, 0]",13,Dubrovnik,Clay,dubrovnik
jaq4d9GG,2026-03-24,Bagaric Lucija Ciric,Mia Ristic,Ciric Bagaric L.,Ristic M.,B,Mia Ristic,Bagaric Lucija Ciric,1-6 1-6,R32,"[1, 1]","[6, 6]",7,Dubrovnik,Clay,dubrovnik
ALsl0iHi,2026-03-24,Rajaonah Tiantsoa Sarah Rakotomanga,Tormo Sara Sorribes,Rakotomanga Rajaonah T.,Sorribes Tormo S.,B,Tormo Sara Sorribes,Rajaonah Tiantsoa Sarah Rakotomanga,0-6 5-7,R32,"[0, 5]","[6, 7]",6,Dubrovnik,Clay,dubrovnik
rFk2xlPp,2026-03-24,Amarissa Kiara Toth,Garcia Andrea Lazaro,Toth A. K.,Lazaro Garcia A.,B,Garcia Andrea Lazaro,Amarissa Kiara Toth,2-6 2-6,R32,"[2, 2]","[6, 6]",8,Dubrovnik,Clay,dubrovnik
vJrU6PRF,2026-03-23,Gormaz Leyre Romero,Lina Gjorcheska,Romero Gormaz L.,Gjorcheska L.,A,Gormaz Leyre Romero,Lina Gjorcheska,6-3 6-3,R32,"[6, 6]","[3, 3]",9,Dubrovnik,Clay,dubrovnik
UwSghRfm,2026-03-23,Mayar Sherif,Noha Noma Akugue,Sherif M.,Noha Akugue N.,A,Mayar Sherif,Noha Noma Akugue,6-4 6-4,R32,"[6, 6]","[4, 4]",10,Dubrovnik,Clay,dubrovnik
ITPnCK3e,2026-03-23,Yasmine Kabbaj,Suzan Lamens,Kabbaj Y.,Lamens S.,B,Suzan Lamens,Yasmine Kabbaj,3-6 6-7,R32,"[3, 6]","[6, 7]",9,Dubrovnik,Clay,dubrovnik
pGRvEtZr,2026-03-23,Lola Radivojevic,Alina Charaeva,Radivojevic L.,Charaeva A.,B,Alina Charaeva,Lola Radivojevic,2-6 2-6,R32,"[2, 2]","[6, 6]",8,Dubrovnik,Clay,dubrovnik
CWtx53dS,2026-03-23,Maja Chwalinska,Tamara Zidansek,Chwalinska M.,Zidansek T.,B,Tamara Zidansek,Maja Chwalinska,3-6 1-6,R32,"[3, 1]","[6, 6]",9,Dubrovnik,Clay,dubrovnik
YsqSsIhm,2026-03-23,Tormo Sara Sorribes,Ana Petkovic,Sorribes Tormo S.,Petkovic A.,A,Tormo Sara Sorribes,Ana Petkovic,6-0 6-0,F,"[6, 6]","[0, 0]",6,Dubrovnik,Clay,dubrovnik
M5S7asKk,2026-03-23,Zuleta De Reales Guiomar Maristany,Veronika Erjavec,Maristany G.,Erjavec V.,B,Veronika Erjavec,Zuleta De Reales Guiomar Maristany,5-7 4-6,R32,"[5, 4]","[7, 6]",12,Dubrovnik,Clay,dubrovnik
MPI1LOt9,2026-03-23,Dominika Salkova,Kaitlin Quevedo,Salkova D.,Quevedo K.,B,Kaitlin Quevedo,Dominika Salkova,1-6 6-7,R32,"[1, 6]","[6, 7]",7,Dubrovnik,Clay,dubrovnik
GQ6zNyID,2026-03-23,Jule Niemeier,Polona Hercog,Niemeier J.,Hercog P.,B,Polona Hercog,Jule Niemeier,0-6 1-6,F,"[0, 1]","[6, 6]",6,Dubrovnik,Clay,dubrovnik
GfjtxJoo,2026-03-23,Noha Noma Akugue,Mia Ristic,Noha Akugue N.,Ristic M.,B,Mia Ristic,Noha Noma Akugue,1-6 1-6,F,"[1, 1]","[6, 6]",7,Dubrovnik,Clay,dubrovnik
WKiKdQoI,2026-03-23,Tara Wurth,Amarissa Kiara Toth,Wuerth T.,Toth A. K.,B,Amarissa Kiara Toth,Tara Wurth,2-6 6-1 4-6,F,"[2, 6, 4]","[6, 1, 6]",8,Dubrovnik,Clay,dubrovnik
hx7l7gN9,2026-03-22,Nika Radisic,Polona Hercog,Radisic N.,Hercog P.,B,Polona Hercog,Nika Radisic,6-2 2-6 2-6,SF,"[6, 2, 2]","[2, 6, 6]",8,Dubrovnik,Clay,dubrovnik
j3sN86bE,2026-03-22,Anastasia Detiuc,Amarissa Kiara Toth,Detiuc A.,Toth A. K.,B,Amarissa Kiara Toth,Anastasia Detiuc,0-6 3-6,SF,"[0, 3]","[6, 6]",6,Dubrovnik,Clay,dubrovnik
Odkyo367,2026-03-22,Sada Nahimana,Tormo Sara Sorribes,Nahimana S.,Sorribes Tormo S.,B,Tormo Sara Sorribes,Sada Nahimana,5-7 4-6,SF,"[5, 4]","[7, 6]",12,Dubrovnik,Clay,dubrovnik
jqiTnPye,2026-03-22,Ribera Marina Bassols,Jule Niemeier,Bassols M.,Niemeier J.,B,Jule Niemeier,Ribera Marina Bassols,6-7 4-6,SF,"[6, 4]","[7, 6]",13,Dubrovnik,Clay,dubrovnik
bTpV6pTQ,2026-03-22,Tara Wurth,Vlada Kozak,Wuerth T.,Kozak V.,A,Tara Wurth,Vlada Kozak,6-1 6-1,SF,"[6, 6]","[1, 1]",7,Dubrovnik,Clay,dubrovnik
byZLlo7r,2026-03-22,Noha Noma Akugue,Min Liu,Noha Akugue N.,Liu M.,A,Noha Noma Akugue,Min Liu,6-2 6-3,SF,"[6, 6]","[2, 3]",8,Dubrovnik,Clay,dubrovnik
jkUd13Zj,2026-03-22,Katarzyna Piter,Mia Ristic,Piter K.,Ristic M.,B,Mia Ristic,Katarzyna Piter,2-6 4-6,SF,"[2, 4]","[6, 6]",8,Dubrovnik,Clay,dubrovnik
lQcY7Am1,2026-05-03,Tereza Valentova,Moyuka Uchijima,Valentova T.,Uchijima M.,B,Moyuka Uchijima,Tereza Valentova,7-6 3-6 1-6,F,"[7, 3, 1]","[6, 6, 6]",13,Saint-Malo,Clay,saint-malo
dt4IL6Ji,2026-05-02,Tereza Valentova,Anna Blinkova,Valentova T.,Blinkova A.,A,Tereza Valentova,Anna Blinkova,6-3 6-2,SF,"[6, 6]","[3, 2]",9,Saint-Malo,Clay,saint-malo
d0fVWyat,2026-05-02,Jessika Ponchet,Moyuka Uchijima,Ponchet J.,Uchijima M.,B,Moyuka Uchijima,Jessika Ponchet,4-6 6-7,SF,"[4, 6]","[6, 7]",10,Saint-Malo,Clay,saint-malo
Or2EdY8D,2026-05-01,Yue 1998 Yuan,Anna Blinkova,Yuan Y.,Blinkova A.,B,Anna Blinkova,Yue 1998 Yuan,3-6 6-4 2-6,QF,"[3, 6, 2]","[6, 4, 6]",9,Saint-Malo,Clay,saint-malo
KMPzRUfS,2026-05-01,Tereza Valentova,Lilli Tagger,Valentova T.,Tagger L.,A,Tereza Valentova,Lilli Tagger,7-5 7-5,QF,"[7, 7]","[5, 5]",12,Saint-Malo,Clay,saint-malo
lYcapuGc,2026-05-01,Jessika Ponchet,Viktorija Golubic,Ponchet J.,Golubic V.,A,Jessika Ponchet,Viktorija Golubic,4-6 6-4 6-2,QF,"[4, 6, 6]","[6, 4, 2]",10,Saint-Malo,Clay,saint-malo
0Sm7yqk2,2026-05-01,Moyuka Uchijima,Sofia Costoulas,Uchijima M.,Costoulas S.,A,Moyuka Uchijima,Sofia Costoulas,6-4 6-1,QF,"[6, 6]","[4, 1]",10,Saint-Malo,Clay,saint-malo
SOjJKtL7,2026-04-30,Celine Naef,Anna Blinkova,Naef C.,Blinkova A.,B,Anna Blinkova,Celine Naef,4-6 6-2 1-6,R16,"[4, 6, 1]","[6, 2, 6]",10,Saint-Malo,Clay,saint-malo
fkLRQRSq,2026-04-30,Bianca Andreescu,Yue 1998 Yuan,Andreescu B.,Yuan Y.,B,Yue 1998 Yuan,Bianca Andreescu,3-6 6-3 0-6,R16,"[3, 6, 0]","[6, 3, 6]",9,Saint-Malo,Clay,saint-malo
GdLtAX5t,2026-04-30,Whitney Osuigwe,Viktorija Golubic,Osuigwe W.,Golubic V.,B,Viktorija Golubic,Whitney Osuigwe,6-2 2-6 2-6,R16,"[6, 2, 2]","[2, 6, 6]",8,Saint-Malo,Clay,saint-malo
Otyai9WP,2026-04-30,Yasmine Kabbaj,Jessika Ponchet,Kabbaj Y.,Ponchet J.,B,Jessika Ponchet,Yasmine Kabbaj,2-6 4-6,R16,"[2, 4]","[6, 6]",8,Saint-Malo,Clay,saint-malo
0bMPxvhD,2026-04-29,Sofia Costoulas,Leolia Jeanjean,Costoulas S.,Jeanjean L.,A,Sofia Costoulas,Leolia Jeanjean,4-6 7-6 6-1,R16,"[4, 7, 6]","[6, 6, 1]",10,Saint-Malo,Clay,saint-malo
8hDCf7Oq,2026-04-29,Moyuka Uchijima,Tan Lucie Nguyen,Uchijima M.,Nguyen Tan L.,A,Moyuka Uchijima,Tan Lucie Nguyen,7-5 6-2,R16,"[7, 6]","[5, 2]",12,Saint-Malo,Clay,saint-malo
CAuZt17j,2026-04-29,Tereza Valentova,Claire Liu,Valentova T.,Liu C.,A,Tereza Valentova,Claire Liu,6-4 2-6 6-2,R16,"[6, 2, 6]","[4, 6, 2]",10,Saint-Malo,Clay,saint-malo
zsEjh66L,2026-04-29,Amandine Monnot,Lilli Tagger,Monnot A.,Tagger L.,B,Lilli Tagger,Amandine Monnot,4-6 1-6,R16,"[4, 1]","[6, 6]",10,Saint-Malo,Clay,saint-malo
fy60XDuK,2026-04-28,Elsa Jacquemot,Bianca Andreescu,Jacquemot E.,Andreescu B.,B,Bianca Andreescu,Elsa Jacquemot,6-7 6-7,R32,"[6, 6]","[7, 7]",13,Saint-Malo,Clay,saint-malo
MsfBvVnm,2026-04-28,Jessika Ponchet,Fiona Ferro,Ponchet J.,Ferro F.,B,Fiona Ferro,Jessika Ponchet,6-1 0-1,R32,"[6, 0]","[1, 1]",7,Saint-Malo,Clay,saint-malo
QB8upiPP,2026-04-28,Leolia Jeanjean,Talia Gibson,Jeanjean L.,Gibson T.,A,Leolia Jeanjean,Talia Gibson,6-7 6-2 7-5,R32,"[6, 6, 7]","[7, 2, 5]",13,Saint-Malo,Clay,saint-malo
AiQ7CTQ9,2026-04-28,Yaroslava Bartashevich,Celine Naef,Bartashevich Y.,Naef C.,B,Celine Naef,Yaroslava Bartashevich,4-6 0-6,R32,"[4, 0]","[6, 6]",10,Saint-Malo,Clay,saint-malo
04Dg3Pmd,2026-04-28,Julie Belgraver,Anna Blinkova,Belgraver J.,Blinkova A.,B,Anna Blinkova,Julie Belgraver,6-7 1-6,R32,"[6, 1]","[7, 6]",13,Saint-Malo,Clay,saint-malo
xvSaEkdc,2026-04-28,Diane Parry,Yasmine Kabbaj,Parry D.,Kabbaj Y.,B,Yasmine Kabbaj,Diane Parry,3-6 6-7,R32,"[3, 6]","[6, 7]",9,Saint-Malo,Clay,saint-malo
d8OFA7eM,2026-04-28,Tan Lucie Nguyen,Alice Tubello,Nguyen Tan L.,Tubello A.,A,Tan Lucie Nguyen,Alice Tubello,7-6 6-3,R32,"[7, 6]","[6, 3]",13,Saint-Malo,Clay,saint-malo
lxfZYQGO,2026-04-28,Chloe Paquet,Whitney Osuigwe,Paquet C.,Osuigwe W.,B,Whitney Osuigwe,Chloe Paquet,4-6 2-6,R32,"[4, 2]","[6, 6]",10,Saint-Malo,Clay,saint-malo
SjFo5oJq,2026-04-28,Sofia Costoulas,Ayla Aksu,Costoulas S.,Aksu A.,A,Sofia Costoulas,Ayla Aksu,7-5 7-6,R32,"[7, 7]","[5, 6]",12,Saint-Malo,Clay,saint-malo
AXZDjn4j,2026-04-28,Alina Korneeva,Amandine Monnot,Korneeva A.,Monnot A.,B,Amandine Monnot,Alina Korneeva,2-6 3-6,R32,"[2, 3]","[6, 6]",8,Saint-Malo,Clay,saint-malo
IREwQVXg,2026-04-28,Claire Liu,Alice Rame,Liu C.,Rame A.,A,Claire Liu,Alice Rame,2-6 6-1 6-3,R32,"[2, 6, 6]","[6, 1, 3]",8,Saint-Malo,Clay,saint-malo
QJdWRi3s,2026-04-27,Clara Burel,Viktorija Golubic,Burel C.,Golubic V.,B,Viktorija Golubic,Clara Burel,3-6 2-6,R32,"[3, 2]","[6, 6]",9,Saint-Malo,Clay,saint-malo
